Parasite,Confidence,X,Y,W,H,Image
Opisthorchis viverrine,1.0,1990,1234,162,204,11_5.jpeg
Opisthorchis viverrine,1.0,1904,2751,59,33,31_30.jpeg
Opisthorchis viverrine,1.0,1024,2054,83,55,5_24.jpeg
Opisthorchis viverrine,1.0,1145,2620,82,64,21_12.jpeg
Opisthorchis viverrine,1.0,2160,3395,27,45,22_23.jpeg
Opisthorchis viverrine,1.0,2898,3057,56,111,30_27.jpeg
Opisthorchis viverrine,1.0,2046,873,82,165,16_10.jpeg
Opisthorchis viverrine,1.0,1661,1708,97,52,8_4.jpeg
Opisthorchis viverrine,1.0,3000,3355,144,134,29_19.jpeg
Opisthorchis viverrine,1.0,3081,2896,64,57,25_25.jpeg
Opisthorchis viverrine,1.0,2443,2279,178,171,15_12.jpeg
Opisthorchis viverrine,1.0,1677,1952,90,61,24_21.jpeg
Opisthorchis viverrine,1.0,3114,3043,128,86,13_29.jpeg
Opisthorchis viverrine,1.0,2364,1092,49,48,23_5.jpeg
Opisthorchis viverrine,1.0,1173,1312,49,53,0_24.jpeg
Opisthorchis viverrine,1.0,1092,725,52,84,3_24.jpeg
Opisthorchis viverrine,1.0,1946,3481,60,90,21_9.jpeg
Opisthorchis viverrine,1.0,2139,2919,164,86,14_16.jpeg
Opisthorchis viverrine,1.0,1571,853,152,114,16_16.jpeg
Opisthorchis viverrine,1.0,2004,1583,52,53,23_27.jpeg
Opisthorchis viverrine,1.0,935,2206,32,43,1_2.jpeg
Opisthorchis viverrine,1.0,2470,2234,104,121,10_10.jpeg
Opisthorchis viverrine,1.0,2469,1104,39,42,5_9.jpeg
Opisthorchis viverrine,1.0,2624,1360,39,25,25_8.jpeg
Opisthorchis viverrine,1.0,726,2687,97,72,30_19.jpeg
Opisthorchis viverrine,1.0,2230,2034,38,75,1_6.jpeg
Opisthorchis viverrine,1.0,2751,585,126,73,30_4.jpeg
Opisthorchis viverrine,1.0,2744,2606,53,50,30_25.jpeg
Opisthorchis viverrine,1.0,716,1500,59,115,30_30.jpeg
Opisthorchis viverrine,1.0,1533,1956,66,82,10_14.jpeg
Opisthorchis viverrine,1.0,2301,1805,98,52,0_21.jpeg
Opisthorchis viverrine,1.0,2734,1186,161,127,26_2.jpeg
Opisthorchis viverrine,1.0,2155,2344,34,39,8_3.jpeg
Opisthorchis viverrine,1.0,2828,3330,160,152,18_3.jpeg
Opisthorchis viverrine,1.0,1860,2485,26,44,13_1.jpeg
Opisthorchis viverrine,1.0,3084,2922,46,48,1_1.jpeg
Opisthorchis viverrine,1.0,1231,1927,103,57,10_28.jpeg
Opisthorchis viverrine,1.0,2447,1425,107,52,17_6.jpeg
Opisthorchis viverrine,1.0,1372,644,31,61,15_13.jpeg
Opisthorchis viverrine,1.0,1529,725,63,47,18_11.jpeg
Opisthorchis viverrine,1.0,924,1222,119,77,17_17.jpeg
Opisthorchis viverrine,1.0,1258,1086,43,21,27_24.jpeg
Opisthorchis viverrine,1.0,676,2219,74,138,13_27.jpeg
Opisthorchis viverrine,1.0,1860,2027,56,57,27_7.jpeg
Opisthorchis viverrine,1.0,2525,3486,32,25,18_1.jpeg
Opisthorchis viverrine,1.0,2585,2547,88,113,13_20.jpeg
Opisthorchis viverrine,1.0,1184,2098,116,67,18_26.jpeg
Opisthorchis viverrine,1.0,752,1199,27,43,15_29.jpeg
Opisthorchis viverrine,1.0,1692,1473,35,22,11_9.jpeg
Opisthorchis viverrine,1.0,1990,2789,56,55,12_15.jpeg
