Parasite,Confidence,X,Y,W,H,Image
Paragonimus spp,1.0,2470,1247,138,189,31_27.jpeg
Paragonimus spp,1.0,2050,3076,106,158,13_8.jpeg
Paragonimus spp,1.0,1580,3375,182,256,4_1.jpeg
Paragonimus spp,1.0,1888,2844,125,106,21_13.jpeg
Paragonimus spp,1.0,3402,2312,90,89,7_30.jpeg
Paragonimus spp,1.0,1649,1421,235,133,1_13.jpeg
Paragonimus spp,1.0,886,2688,144,161,23_26.jpeg
Paragonimus spp,1.0,2727,1370,216,167,21_26.jpeg
Paragonimus spp,1.0,2756,1751,218,120,21_26.jpeg
Paragonimus spp,1.0,1158,2147,196,113,11_11.jpeg
Paragonimus spp,1.0,2510,1835,170,109,29_2.jpeg
Paragonimus spp,1.0,3001,1267,142,189,16_16.jpeg
Paragonimus spp,1.0,2783,1890,141,130,13_10.jpeg
Paragonimus spp,1.0,2807,2888,420,259,10_31.jpeg
Paragonimus spp,1.0,1417,3243,199,284,10_8.jpeg
Paragonimus spp,1.0,1037,1542,96,175,27_5.jpeg
Paragonimus spp,1.0,2605,2857,289,314,4_4.jpeg
Paragonimus spp,1.0,1523,1860,137,147,16_7.jpeg
Paragonimus spp,1.0,2895,2726,208,150,2_28.jpeg
Paragonimus spp,1.0,1074,2643,214,165,16_19.jpeg
Paragonimus spp,1.0,2211,3304,59,93,28_5.jpeg
Paragonimus spp,1.0,3068,2026,133,147,26_3.jpeg
Paragonimus spp,1.0,2894,1953,144,151,29_23.jpeg
Paragonimus spp,1.0,1427,3250,413,518,12_25.jpeg
Paragonimus spp,1.0,400,829,186,273,15_5.jpeg
Paragonimus spp,1.0,847,1177,197,257,15_5.jpeg
Paragonimus spp,1.0,1188,3464,91,116,2_24.jpeg
Paragonimus spp,1.0,1622,1630,383,298,21_24.jpeg
Paragonimus spp,1.0,2678,1058,88,201,1_3.jpeg
Paragonimus spp,1.0,3064,3269,96,78,14_24.jpeg
Paragonimus spp,1.0,1642,3180,118,104,0_31.jpeg
Paragonimus spp,1.0,2620,882,101,105,21_11.jpeg
Paragonimus spp,1.0,1652,1319,157,169,31_9.jpeg
Paragonimus spp,1.0,1695,824,138,78,30_16.jpeg
Paragonimus spp,1.0,3096,1232,138,96,26_18.jpeg
Paragonimus spp,1.0,1762,2804,138,59,27_13.jpeg
Paragonimus spp,1.0,1430,841,135,87,21_22.jpeg
Paragonimus spp,1.0,2858,3197,397,166,28_7.jpeg
Paragonimus spp,1.0,3116,2241,169,147,20_9.jpeg
Paragonimus spp,1.0,1094,2035,342,295,29_14.jpeg
Paragonimus spp,1.0,2551,3033,128,101,16_10.jpeg
Paragonimus spp,1.0,1848,973,175,218,6_2.jpeg
Paragonimus spp,1.0,2503,2890,427,359,9_30.jpeg
Paragonimus spp,1.0,2851,2698,164,191,1_29.jpeg
Paragonimus spp,1.0,3146,3038,108,113,28_31.jpeg
Paragonimus spp,1.0,2065,1698,95,142,10_1.jpeg
Paragonimus spp,1.0,1929,1777,101,154,10_1.jpeg
Paragonimus spp,1.0,2032,2239,60,99,13_9.jpeg
Paragonimus spp,1.0,2013,2473,142,113,18_16.jpeg
Paragonimus spp,1.0,684,2223,520,514,7_29.jpeg
Paragonimus spp,1.0,1189,2903,375,355,21_1.jpeg
Paragonimus spp,1.0,2052,1162,213,303,10_18.jpeg
Paragonimus spp,1.0,1738,1893,138,102,5_21.jpeg
