Parasite,Confidence,X,Y,W,H,Image
Taenia spp,1.0,1931,904,65,69,4_7.jpeg
Taenia spp,1.0,1244,2684,232,237,12_12.jpeg
Taenia spp,1.0,1006,1271,84,102,15_27.jpeg
Taenia spp,1.0,1992,1892,96,105,7_14.jpeg
Taenia spp,1.0,2836,3025,182,173,8_16.jpeg
Taenia spp,1.0,2178,2687,84,86,9_27.jpeg
Taenia spp,1.0,3181,3118,67,63,0_2.jpeg
Taenia spp,1.0,1234,3330,50,46,21_22.jpeg
Taenia spp,1.0,2070,3230,61,71,14_4.jpeg
Taenia spp,1.0,1262,2754,189,185,23_23.jpeg
Taenia spp,1.0,1217,909,117,129,23_21.jpeg
Taenia spp,1.0,1205,1955,102,87,22_0.jpeg
Taenia spp,1.0,1541,2277,206,215,6_17.jpeg
Taenia spp,1.0,1709,2487,234,251,23_1.jpeg
Taenia spp,1.0,2983,2600,200,178,30_10.jpeg
Taenia spp,1.0,1036,2673,121,106,20_2.jpeg
Taenia spp,1.0,2937,857,71,74,21_23.jpeg
Taenia spp,1.0,1790,1275,67,64,15_21.jpeg
Taenia spp,1.0,1735,1081,60,56,18_24.jpeg
Taenia spp,1.0,2619,2415,118,127,11_21.jpeg
Taenia spp,1.0,1335,1381,116,97,28_9.jpeg
Taenia spp,1.0,3280,3464,242,207,9_23.jpeg
Taenia spp,1.0,958,3236,90,93,20_13.jpeg
Taenia spp,1.0,2425,3266,67,73,5_13.jpeg
Taenia spp,1.0,845,2844,68,67,7_22.jpeg
Taenia spp,1.0,2646,618,136,136,3_31.jpeg
Taenia spp,1.0,1462,2749,78,89,17_31.jpeg
Taenia spp,1.0,2952,1444,97,86,13_8.jpeg
Taenia spp,1.0,3114,2304,96,108,26_20.jpeg
Taenia spp,1.0,1793,1900,80,93,2_30.jpeg
Taenia spp,1.0,2121,1782,63,54,18_19.jpeg
Taenia spp,1.0,2779,1342,73,71,17_13.jpeg
Taenia spp,1.0,644,2423,79,76,28_20.jpeg
Taenia spp,1.0,3080,1408,166,171,7_4.jpeg
Taenia spp,1.0,1739,2417,250,223,7_8.jpeg
Taenia spp,1.0,2919,2322,97,88,23_18.jpeg
Taenia spp,1.0,1926,2872,74,60,9_6.jpeg
Taenia spp,1.0,3063,3164,188,204,22_5.jpeg
Taenia spp,1.0,3499,937,133,128,12_7.jpeg
Taenia spp,1.0,1116,1582,80,69,25_27.jpeg
Taenia spp,1.0,2004,1001,55,58,31_27.jpeg
Taenia spp,1.0,2228,1422,82,93,3_30.jpeg
Taenia spp,1.0,2453,3414,71,71,31_6.jpeg
Taenia spp,1.0,976,1184,61,53,20_23.jpeg
Taenia spp,1.0,915,911,136,146,12_29.jpeg
Taenia spp,1.0,2843,3064,73,74,31_4.jpeg
Taenia spp,1.0,1769,2073,240,264,7_25.jpeg
Taenia spp,1.0,2905,2128,96,84,19_23.jpeg
Taenia spp,1.0,1461,1053,46,48,1_23.jpeg
Taenia spp,1.0,1854,2646,64,69,16_20.jpeg
