Parasite,Confidence,X,Y,W,H,Image
Hymenolepis nana,1.0,1454,1533,275,302,22_3.jpeg
Hymenolepis nana,1.0,1700,2967,119,103,22_12.jpeg
Hymenolepis nana,1.0,3224,1523,94,81,17_8.jpeg
Hymenolepis nana,1.0,3127,2164,118,111,19_17.jpeg
Hymenolepis nana,1.0,2653,1081,134,159,7_12.jpeg
Hymenolepis nana,1.0,2282,1540,275,272,0_29.jpeg
Hymenolepis nana,1.0,1920,2009,85,74,19_18.jpeg
Hymenolepis nana,1.0,2324,2708,165,155,16_15.jpeg
Hymenolepis nana,1.0,2932,2707,294,284,26_17.jpeg
Hymenolepis nana,1.0,3380,2465,85,82,28_16.jpeg
Hymenolepis nana,1.0,2409,1459,153,152,9_20.jpeg
Hymenolepis nana,1.0,3152,1132,103,105,1_22.jpeg
Hymenolepis nana,1.0,1655,3338,130,154,24_11.jpeg
Hymenolepis nana,1.0,1859,712,63,73,9_8.jpeg
Hymenolepis nana,1.0,1205,1143,89,95,2_19.jpeg
Hymenolepis nana,1.0,1063,3159,206,175,19_16.jpeg
Hymenolepis nana,1.0,2623,1906,127,95,26_10.jpeg
Hymenolepis nana,1.0,2323,2704,101,92,22_30.jpeg
Hymenolepis nana,1.0,2004,1391,285,273,25_12.jpeg
Hymenolepis nana,1.0,2307,2133,85,76,23_17.jpeg
Hymenolepis nana,1.0,1322,1803,69,67,25_14.jpeg
Hymenolepis nana,1.0,3163,2947,71,87,13_2.jpeg
Hymenolepis nana,1.0,2848,3003,209,234,26_25.jpeg
Hymenolepis nana,1.0,2078,1797,107,99,28_1.jpeg
Hymenolepis nana,1.0,1803,863,214,203,15_30.jpeg
Hymenolepis nana,1.0,1729,2719,110,84,2_18.jpeg
Hymenolepis nana,1.0,1629,1821,64,56,9_25.jpeg
Hymenolepis nana,1.0,3019,2987,103,87,4_9.jpeg
Hymenolepis nana,1.0,671,2023,77,80,2_23.jpeg
Hymenolepis nana,1.0,2746,1980,105,98,23_8.jpeg
Hymenolepis nana,1.0,2537,1524,73,58,13_30.jpeg
Hymenolepis nana,1.0,1478,1796,102,104,16_21.jpeg
Hymenolepis nana,1.0,2342,1501,115,114,26_4.jpeg
Hymenolepis nana,1.0,719,2861,188,227,2_17.jpeg
Hymenolepis nana,1.0,2023,2125,123,118,26_14.jpeg
Hymenolepis nana,1.0,2497,1087,70,88,2_5.jpeg
Hymenolepis nana,1.0,1543,3394,64,84,5_28.jpeg
Hymenolepis nana,1.0,2874,952,231,234,9_11.jpeg
Hymenolepis nana,1.0,2179,2629,63,72,1_11.jpeg
Hymenolepis nana,1.0,2730,812,99,90,6_21.jpeg
Hymenolepis nana,1.0,1643,2298,77,72,13_26.jpeg
Hymenolepis nana,1.0,2029,3205,79,98,2_0.jpeg
Hymenolepis nana,1.0,1944,1588,311,404,29_29.jpeg
Hymenolepis nana,1.0,1117,1202,135,109,26_7.jpeg
Hymenolepis nana,1.0,676,2201,76,81,4_17.jpeg
Hymenolepis nana,1.0,3319,1107,84,72,27_0.jpeg
Hymenolepis nana,1.0,1482,2346,65,81,23_1.jpeg
Hymenolepis nana,1.0,1992,1993,276,289,28_22.jpeg
Hymenolepis nana,1.0,1175,2372,136,110,23_15.jpeg
Hymenolepis nana,1.0,1185,2952,100,96,0_16.jpeg
