Parasite,Confidence,X,Y,W,H,Image
Hymenolepis diminuta,1.0,2010,1746,142,148,28_28.jpeg
Hymenolepis diminuta,1.0,2675,727,120,116,30_18.jpeg
Hymenolepis diminuta,1.0,1424,970,108,114,2_3.jpeg
Hymenolepis diminuta,1.0,2945,3027,286,283,19_24.jpeg
Hymenolepis diminuta,1.0,2492,2371,512,505,27_13.jpeg
Hymenolepis diminuta,1.0,1786,1149,338,313,5_8.jpeg
Hymenolepis diminuta,1.0,1904,2537,95,96,24_20.jpeg
Hymenolepis diminuta,1.0,1215,1787,102,95,30_13.jpeg
Hymenolepis diminuta,1.0,1806,1251,201,196,23_19.jpeg
Hymenolepis diminuta,1.0,3281,2322,127,136,7_2.jpeg
Hymenolepis diminuta,1.0,2951,2679,133,131,26_9.jpeg
Hymenolepis diminuta,1.0,2467,1469,124,125,11_19.jpeg
Hymenolepis diminuta,1.0,1951,3462,130,125,12_20.jpeg
Hymenolepis diminuta,1.0,3099,3306,229,228,4_21.jpeg
Hymenolepis diminuta,1.0,1874,2394,226,214,29_28.jpeg
Hymenolepis diminuta,1.0,1107,1170,329,312,5_30.jpeg
Hymenolepis diminuta,1.0,2965,2482,118,121,2_26.jpeg
Hymenolepis diminuta,1.0,1683,1508,280,275,5_31.jpeg
Hymenolepis diminuta,1.0,2923,3039,157,152,16_9.jpeg
Hymenolepis diminuta,1.0,1697,2426,264,264,20_1.jpeg
Hymenolepis diminuta,1.0,1052,2439,173,166,3_31.jpeg
Hymenolepis diminuta,1.0,2925,1396,334,316,21_31.jpeg
Hymenolepis diminuta,1.0,2110,2955,146,155,5_12.jpeg
Hymenolepis diminuta,1.0,2802,2391,194,187,2_16.jpeg
Hymenolepis diminuta,1.0,1679,2974,179,175,3_14.jpeg
Hymenolepis diminuta,1.0,2407,1860,289,276,13_21.jpeg
Hymenolepis diminuta,1.0,2656,1326,129,127,7_18.jpeg
Hymenolepis diminuta,1.0,606,1031,106,108,22_21.jpeg
Hymenolepis diminuta,1.0,1772,1175,83,86,25_8.jpeg
Hymenolepis diminuta,1.0,1865,1508,356,347,27_25.jpeg
Hymenolepis diminuta,1.0,2374,1743,177,183,29_2.jpeg
Hymenolepis diminuta,1.0,2836,1448,192,203,3_2.jpeg
Hymenolepis diminuta,1.0,1799,905,235,243,31_8.jpeg
Hymenolepis diminuta,1.0,2008,2617,178,193,11_12.jpeg
Hymenolepis diminuta,1.0,2602,1732,166,154,2_7.jpeg
Hymenolepis diminuta,1.0,2309,1312,175,177,11_27.jpeg
Hymenolepis diminuta,1.0,3211,2224,98,97,6_11.jpeg
Hymenolepis diminuta,1.0,1100,2827,107,99,20_2.jpeg
Hymenolepis diminuta,1.0,1126,1997,150,145,10_25.jpeg
Hymenolepis diminuta,1.0,2129,2764,108,105,9_21.jpeg
Hymenolepis diminuta,1.0,2385,1169,417,406,12_5.jpeg
Hymenolepis diminuta,1.0,2055,969,281,283,8_12.jpeg
Hymenolepis diminuta,1.0,3022,2437,146,138,17_19.jpeg
Hymenolepis diminuta,1.0,2121,1140,403,394,25_16.jpeg
Hymenolepis diminuta,1.0,2798,3108,133,135,12_1.jpeg
Hymenolepis diminuta,1.0,844,1176,493,535,23_16.jpeg
Hymenolepis diminuta,1.0,1301,2709,171,173,20_8.jpeg
Hymenolepis diminuta,1.0,747,1356,120,120,29_25.jpeg
Hymenolepis diminuta,1.0,2395,2419,195,185,4_11.jpeg
Hymenolepis diminuta,1.0,2392,2688,122,117,0_3.jpeg
