Parasite,Confidence,X,Y,W,H,Image
Hookworm,1.0,1353,3105,391,230,30_0.jpeg
Hookworm,1.0,2322,2064,113,79,10_12.jpeg
Hookworm,1.0,2156,2964,214,121,20_7.jpeg
Hookworm,1.0,752,869,104,127,0_19.jpeg
Hookworm,1.0,1269,1439,114,129,28_14.jpeg
Hookworm,1.0,1312,2314,154,101,4_24.jpeg
Hookworm,1.0,1587,1148,181,103,3_1.jpeg
Hookworm,1.0,1913,1590,227,271,8_4.jpeg
Hookworm,1.0,1420,1314,141,197,0_4.jpeg
Hookworm,1.0,2891,1442,66,81,24_17.jpeg
Hookworm,1.0,2033,1804,146,103,7_16.jpeg
Hookworm,1.0,1791,3073,99,100,22_28.jpeg
Hookworm,1.0,1264,2235,59,93,9_12.jpeg
Hookworm,1.0,3203,1578,319,471,31_14.jpeg
Hookworm,1.0,2478,2012,97,119,1_28.jpeg
Hookworm,1.0,2437,2439,257,386,25_31.jpeg
Hookworm,1.0,2723,994,114,112,26_23.jpeg
Hookworm,1.0,2168,1155,447,431,19_12.jpeg
Hookworm,1.0,2447,1319,361,477,19_12.jpeg
Hookworm,1.0,2116,2000,362,316,29_26.jpeg
Hookworm,1.0,2459,2853,94,144,31_6.jpeg
Hookworm,1.0,2877,2610,115,89,20_13.jpeg
Hookworm,1.0,713,1432,83,130,26_28.jpeg
Hookworm,1.0,490,3088,156,229,2_30.jpeg
Hookworm,1.0,2399,2927,84,61,30_12.jpeg
Hookworm,1.0,3409,1388,225,144,15_0.jpeg
Hookworm,1.0,3098,2369,152,95,9_21.jpeg
Hookworm,1.0,2346,1622,121,89,31_23.jpeg
Hookworm,1.0,2520,2095,145,242,7_28.jpeg
Hookworm,1.0,1085,1026,108,124,18_16.jpeg
Hookworm,1.0,3208,3089,107,129,6_15.jpeg
Hookworm,1.0,1092,3290,281,194,7_11.jpeg
Hookworm,1.0,1228,3178,280,279,3_8.jpeg
Hookworm,1.0,3021,2357,214,244,8_29.jpeg
Hookworm,1.0,1491,2681,308,353,1_8.jpeg
Hookworm,1.0,1070,2905,79,117,9_27.jpeg
Hookworm,1.0,517,2104,518,408,3_9.jpeg
Hookworm,1.0,1369,1484,388,451,0_9.jpeg
Hookworm,1.0,1275,2126,110,152,9_5.jpeg
Hookworm,1.0,1127,2791,188,211,23_12.jpeg
Hookworm,1.0,2953,2699,258,302,22_14.jpeg
Hookworm,1.0,1355,1156,132,140,26_1.jpeg
Hookworm,1.0,2850,1292,250,156,19_1.jpeg
Hookworm,1.0,3080,1591,148,97,6_25.jpeg
Hookworm,1.0,1414,3172,126,115,6_23.jpeg
Hookworm,1.0,3168,3029,148,93,11_15.jpeg
Hookworm,1.0,1061,1645,140,197,7_31.jpeg
Hookworm,1.0,2587,2659,206,157,19_30.jpeg
Hookworm,1.0,900,2063,178,177,2_17.jpeg
Hookworm,1.0,3548,937,103,92,15_9.jpeg
Hookworm,1.0,2735,857,158,194,24_11.jpeg
