Parasite,Confidence,X,Y,W,H,Image
Capillaria philippinensis,1.0,2320,1176,80,62,4_13.jpeg
Capillaria philippinensis,1.0,1647,1268,96,52,9_13.jpeg
Capillaria philippinensis,1.0,2490,845,69,63,22_2.jpeg
Capillaria philippinensis,1.0,1807,1138,63,74,8_3.jpeg
Capillaria philippinensis,1.0,464,615,59,30,27_0.jpeg
Capillaria philippinensis,1.0,1054,1520,75,41,16_1.jpeg
Capillaria philippinensis,1.0,2795,1049,57,65,5_25.jpeg
Capillaria philippinensis,1.0,3033,1844,65,93,28_13.jpeg
Capillaria philippinensis,1.0,1991,2864,257,180,14_8.jpeg
Capillaria philippinensis,1.0,826,2556,63,35,31_25.jpeg
Capillaria philippinensis,1.0,1139,3003,111,60,23_8.jpeg
Capillaria philippinensis,1.0,2464,1862,137,199,9_5.jpeg
Capillaria philippinensis,1.0,1893,2991,72,83,11_4.jpeg
Capillaria philippinensis,1.0,2047,3011,68,59,4_21.jpeg
Capillaria philippinensis,1.0,3354,3251,82,62,20_27.jpeg
Capillaria philippinensis,1.0,2531,2888,51,76,24_30.jpeg
Capillaria philippinensis,1.0,1870,1936,79,94,22_3.jpeg
Capillaria philippinensis,1.0,2821,1071,61,48,6_22.jpeg
Capillaria philippinensis,1.0,2861,2653,128,70,9_11.jpeg
Capillaria philippinensis,1.0,2290,1527,156,231,19_20.jpeg
Capillaria philippinensis,1.0,2909,546,53,93,0_18.jpeg
Capillaria philippinensis,1.0,796,3002,41,81,17_2.jpeg
Capillaria philippinensis,1.0,1602,1866,58,49,10_31.jpeg
Capillaria philippinensis,1.0,1473,1826,72,44,10_31.jpeg
Capillaria philippinensis,1.0,2124,2721,95,51,0_19.jpeg
Capillaria philippinensis,1.0,923,1089,65,38,17_24.jpeg
Capillaria philippinensis,1.0,3240,1300,51,79,24_7.jpeg
Capillaria philippinensis,1.0,3086,2582,144,169,26_15.jpeg
Capillaria philippinensis,1.0,2394,1701,116,212,28_2.jpeg
Capillaria philippinensis,1.0,2720,1782,90,47,31_12.jpeg
Capillaria philippinensis,1.0,2038,1738,294,152,21_16.jpeg
Capillaria philippinensis,1.0,1300,2135,253,147,20_24.jpeg
Capillaria philippinensis,1.0,1986,1535,86,47,20_11.jpeg
Capillaria philippinensis,1.0,2391,1864,374,257,14_15.jpeg
Capillaria philippinensis,1.0,2409,2588,41,73,22_11.jpeg
Capillaria philippinensis,1.0,1681,3204,60,38,30_28.jpeg
Capillaria philippinensis,1.0,3216,3293,93,54,14_10.jpeg
Capillaria philippinensis,1.0,1185,2234,171,172,3_23.jpeg
Capillaria philippinensis,1.0,1872,2222,156,121,1_24.jpeg
Capillaria philippinensis,1.0,955,1758,34,61,15_12.jpeg
Capillaria philippinensis,1.0,2917,1590,85,57,5_18.jpeg
Capillaria philippinensis,1.0,475,2397,74,107,16_20.jpeg
Capillaria philippinensis,1.0,2478,912,59,58,29_31.jpeg
Capillaria philippinensis,1.0,1843,1428,329,215,21_10.jpeg
Capillaria philippinensis,1.0,2363,1152,53,97,1_10.jpeg
Capillaria philippinensis,1.0,1483,909,59,34,22_1.jpeg
Capillaria philippinensis,1.0,3419,775,81,46,3_4.jpeg
Capillaria philippinensis,1.0,2145,2760,71,41,0_6.jpeg
Capillaria philippinensis,1.0,1978,2398,157,74,14_14.jpeg
Capillaria philippinensis,1.0,1173,2838,63,45,2_6.jpeg
Capillaria philippinensis,1.0,2200,2180,80,154,16_15.jpeg
