Parasite,Confidence,X,Y,W,H,Image
Enterobius vermicularis,1.0,2103,2614,125,115,21_17.jpeg
Enterobius vermicularis,1.0,987,2270,88,196,0_25.jpeg
Enterobius vermicularis,1.0,1166,1498,68,62,6_4.jpeg
Enterobius vermicularis,1.0,873,1566,157,74,26_17.jpeg
Enterobius vermicularis,1.0,1761,1048,93,43,15_13.jpeg
Enterobius vermicularis,1.0,1157,2452,61,126,1_10.jpeg
Enterobius vermicularis,1.0,3052,2950,57,112,10_18.jpeg
Enterobius vermicularis,1.0,765,2237,140,67,25_23.jpeg
Enterobius vermicularis,1.0,1142,1806,136,96,9_10.jpeg
Enterobius vermicularis,1.0,1185,1588,131,83,21_2.jpeg
Enterobius vermicularis,1.0,1335,3145,126,115,9_16.jpeg
Enterobius vermicularis,1.0,1048,3096,122,57,29_12.jpeg
Enterobius vermicularis,1.0,1937,2317,520,273,8_2.jpeg
Enterobius vermicularis,1.0,1226,2204,140,82,10_23.jpeg
Enterobius vermicularis,1.0,903,1928,63,110,6_1.jpeg
Enterobius vermicularis,1.0,2753,2448,202,166,4_5.jpeg
Enterobius vermicularis,1.0,3321,2975,97,50,8_19.jpeg
Enterobius vermicularis,1.0,1348,2170,80,139,8_15.jpeg
Enterobius vermicularis,1.0,3415,2467,173,320,9_0.jpeg
Enterobius vermicularis,1.0,3152,3436,43,94,23_26.jpeg
Enterobius vermicularis,1.0,1803,688,69,80,12_9.jpeg
Enterobius vermicularis,1.0,2590,965,123,210,1_6.jpeg
Enterobius vermicularis,1.0,1460,2021,108,52,6_20.jpeg
Enterobius vermicularis,1.0,2895,2690,141,134,14_12.jpeg
Enterobius vermicularis,1.0,2890,1557,162,325,6_15.jpeg
Enterobius vermicularis,1.0,3074,2369,110,55,16_11.jpeg
Enterobius vermicularis,1.0,1002,2654,65,136,30_3.jpeg
Enterobius vermicularis,1.0,2695,667,68,133,4_30.jpeg
Enterobius vermicularis,1.0,1738,3229,101,51,22_29.jpeg
Enterobius vermicularis,1.0,989,3440,93,163,5_26.jpeg
Enterobius vermicularis,1.0,3272,3430,77,57,14_18.jpeg
Enterobius vermicularis,1.0,3199,1183,184,228,24_31.jpeg
Enterobius vermicularis,1.0,2713,3177,501,241,28_31.jpeg
Enterobius vermicularis,1.0,2439,999,194,353,22_16.jpeg
Enterobius vermicularis,1.0,1592,1843,98,199,6_18.jpeg
Enterobius vermicularis,1.0,626,1151,56,118,16_19.jpeg
Enterobius vermicularis,1.0,1309,1942,174,158,14_28.jpeg
Enterobius vermicularis,1.0,2272,1863,70,124,20_5.jpeg
Enterobius vermicularis,1.0,1762,1185,67,91,10_29.jpeg
Enterobius vermicularis,1.0,1399,2433,84,143,27_22.jpeg
Enterobius vermicularis,1.0,1191,2358,154,85,29_9.jpeg
Enterobius vermicularis,1.0,2707,1442,102,123,15_31.jpeg
Enterobius vermicularis,1.0,1328,2497,191,367,20_1.jpeg
Enterobius vermicularis,1.0,2839,1465,135,106,21_10.jpeg
Enterobius vermicularis,1.0,2610,1456,72,38,31_23.jpeg
Enterobius vermicularis,1.0,2281,1563,254,151,15_7.jpeg
Enterobius vermicularis,1.0,2754,2591,62,64,10_12.jpeg
Enterobius vermicularis,1.0,3265,1185,193,119,4_28.jpeg
Enterobius vermicularis,1.0,2567,1426,139,69,3_10.jpeg
Enterobius vermicularis,1.0,3211,3206,118,80,17_27.jpeg
