Parasite,Confidence,X,Y,W,H,Image
Hymenolepis nana,1.0,2324,2010,248,272,29_07.jpeg
Hymenolepis nana,1.0,2941,1369,119,103,03_24.jpeg
Hymenolepis nana,1.0,2198,2555,76,66,16_23.jpeg
Hymenolepis nana,1.0,1218,1189,99,94,12_05.jpeg
Hymenolepis nana,1.0,1945,1706,166,198,01_29.jpeg
Hymenolepis nana,1.0,1928,1928,246,243,07_29.jpeg
Hymenolepis nana,1.0,2949,1062,102,89,12_24.jpeg
Hymenolepis nana,1.0,1350,2631,213,200,18_08.jpeg
Hymenolepis nana,1.0,2135,1440,179,173,24_26.jpeg
Hymenolepis nana,1.0,1669,3368,71,69,11_24.jpeg
Hymenolepis nana,1.0,2756,987,178,177,10_04.jpeg
Hymenolepis nana,1.0,916,1899,78,80,27_18.jpeg
Hymenolepis nana,1.0,1899,2506,243,289,02_20.jpeg
Hymenolepis nana,1.0,3023,1551,74,85,23_25.jpeg
Hymenolepis nana,1.0,1088,803,153,164,10_03.jpeg
Hymenolepis nana,1.0,2485,1904,297,252,22_23.jpeg
Hymenolepis nana,1.0,2981,2405,133,100,02_31.jpeg
Hymenolepis nana,1.0,1221,1572,72,65,17_21.jpeg
Hymenolepis nana,1.0,1391,2151,182,174,07_24.jpeg
Hymenolepis nana,1.0,1379,2984,118,105,05_24.jpeg
Hymenolepis nana,1.0,1330,1467,99,96,29_19.jpeg
Hymenolepis nana,1.0,3126,3152,64,78,08_28.jpeg
Hymenolepis nana,1.0,1520,779,234,262,03_28.jpeg
Hymenolepis nana,1.0,1248,3163,112,104,07_30.jpeg
Hymenolepis nana,1.0,2542,935,329,312,04_13.jpeg
Hymenolepis nana,1.0,1074,2984,103,79,17_16.jpeg
Hymenolepis nana,1.0,3127,1504,66,58,26_20.jpeg
Hymenolepis nana,1.0,2724,2843,78,66,16_25.jpeg
Hymenolepis nana,1.0,1212,1540,142,147,18_31.jpeg
Hymenolepis nana,1.0,1337,2053,106,99,23_11.jpeg
Hymenolepis nana,1.0,1990,2925,107,85,23_29.jpeg
Hymenolepis nana,1.0,918,3208,96,98,19_23.jpeg
Hymenolepis nana,1.0,1490,2491,116,116,02_30.jpeg
Hymenolepis nana,1.0,2069,838,136,163,29_24.jpeg
Hymenolepis nana,1.0,3167,2631,138,133,09_18.jpeg
Hymenolepis nana,1.0,2244,817,49,63,18_13.jpeg
Hymenolepis nana,1.0,654,2114,63,82,04_25.jpeg
Hymenolepis nana,1.0,2726,1019,174,176,08_20.jpeg
Hymenolepis nana,1.0,1425,2490,95,109,13_17.jpeg
Hymenolepis nana,1.0,3387,1422,101,93,21_02.jpeg
Hymenolepis nana,1.0,2537,2355,88,82,30_04.jpeg
Hymenolepis nana,1.0,3392,2843,85,106,14_18.jpeg
Hymenolepis nana,1.0,1612,2587,315,409,26_13.jpeg
Hymenolepis nana,1.0,2956,3155,91,73,17_25.jpeg
Hymenolepis nana,1.0,2924,1229,85,90,18_03.jpeg
Hymenolepis nana,1.0,1878,2447,88,75,09_16.jpeg
Hymenolepis nana,1.0,2285,1328,77,96,25_26.jpeg
Hymenolepis nana,1.0,2615,2106,149,156,27_15.jpeg
Hymenolepis nana,1.0,1122,3226,102,82,23_00.jpeg
Hymenolepis nana,1.0,2088,2748,189,182,30_03.jpeg
