Parasite,Confidence,X,Y,W,H,Image
Capillaria philippinensis,1.0,2597,2549,56,43,11_16.jpeg
Capillaria philippinensis,1.0,2772,1605,98,53,05_15.jpeg
Capillaria philippinensis,1.0,1585,2469,72,65,08_28.jpeg
Capillaria philippinensis,1.0,2559,1557,57,66,22_07.jpeg
Capillaria philippinensis,1.0,2004,2648,65,33,27_11.jpeg
Capillaria philippinensis,1.0,1471,2776,114,63,23_01.jpeg
Capillaria philippinensis,1.0,1161,2683,75,85,06_24.jpeg
Capillaria philippinensis,1.0,1274,1984,62,89,10_01.jpeg
Capillaria philippinensis,1.0,963,1889,170,119,01_10.jpeg
Capillaria philippinensis,1.0,2788,2932,52,28,31_03.jpeg
Capillaria philippinensis,1.0,3154,2710,100,54,26_07.jpeg
Capillaria philippinensis,1.0,1606,2042,135,196,26_27.jpeg
Capillaria philippinensis,1.0,2644,742,54,63,28_06.jpeg
Capillaria philippinensis,1.0,2075,1546,88,75,05_09.jpeg
Capillaria philippinensis,1.0,2858,1340,92,69,23_25.jpeg
Capillaria philippinensis,1.0,3318,930,52,77,19_17.jpeg
Capillaria philippinensis,1.0,1103,2370,44,52,07_30.jpeg
Capillaria philippinensis,1.0,1254,730,59,47,15_31.jpeg
Capillaria philippinensis,1.0,2041,2268,123,67,16_07.jpeg
Capillaria philippinensis,1.0,3110,2144,173,256,26_22.jpeg
Capillaria philippinensis,1.0,1102,1206,77,134,15_15.jpeg
Capillaria philippinensis,1.0,1958,1338,37,71,18_12.jpeg
Capillaria philippinensis,1.0,2858,3195,61,52,06_31.jpeg
Capillaria philippinensis,1.0,2722,3153,76,46,06_31.jpeg
Capillaria philippinensis,1.0,3383,1237,87,47,10_21.jpeg
Capillaria philippinensis,1.0,2996,923,57,34,04_31.jpeg
Capillaria philippinensis,1.0,2851,2264,48,75,23_30.jpeg
Capillaria philippinensis,1.0,2706,1840,147,174,11_08.jpeg
Capillaria philippinensis,1.0,2807,1508,95,174,28_22.jpeg
Capillaria philippinensis,1.0,1407,2764,94,49,27_03.jpeg
Capillaria philippinensis,1.0,2428,1061,268,138,12_26.jpeg
Capillaria philippinensis,1.0,2765,3078,259,150,25_16.jpeg
Capillaria philippinensis,1.0,1548,3212,84,45,21_11.jpeg
Capillaria philippinensis,1.0,2952,1536,196,134,30_24.jpeg
Capillaria philippinensis,1.0,2858,2459,53,92,09_01.jpeg
Capillaria philippinensis,1.0,1165,2714,80,52,17_24.jpeg
Capillaria philippinensis,1.0,2069,2324,103,59,25_15.jpeg
Capillaria philippinensis,1.0,2272,2785,199,200,18_16.jpeg
Capillaria philippinensis,1.0,688,1408,151,117,11_11.jpeg
Capillaria philippinensis,1.0,2344,2446,58,103,05_04.jpeg
Capillaria philippinensis,1.0,3151,2582,97,66,08_00.jpeg
Capillaria philippinensis,1.0,2773,2187,83,120,12_02.jpeg
Capillaria philippinensis,1.0,2836,1856,76,75,27_05.jpeg
Capillaria philippinensis,1.0,2779,1888,297,195,10_30.jpeg
Capillaria philippinensis,1.0,2512,1988,70,129,01_00.jpeg
Capillaria philippinensis,1.0,2736,2702,72,42,07_08.jpeg
Capillaria philippinensis,1.0,1269,3084,88,50,11_15.jpeg
Capillaria philippinensis,1.0,878,1805,77,44,20_08.jpeg
Capillaria philippinensis,1.0,2839,2345,157,74,00_17.jpeg
Capillaria philippinensis,1.0,843,2493,55,40,10_18.jpeg
Capillaria philippinensis,1.0,2301,2200,71,135,31_09.jpeg
