Parasite,Confidence,X,Y,W,H,Image
Fasciolopsis buski,1.0,1448,2601,298,165,27_21.jpeg
Fasciolopsis buski,1.0,1537,2572,310,275,07_18.jpeg
Fasciolopsis buski,1.0,1883,2851,874,408,25_01.jpeg
Fasciolopsis buski,1.0,1258,1595,302,287,03_21.jpeg
Fasciolopsis buski,1.0,2980,2011,154,128,04_16.jpeg
Fasciolopsis buski,1.0,1798,887,439,238,16_15.jpeg
Fasciolopsis buski,1.0,2696,2031,264,501,01_25.jpeg
Fasciolopsis buski,1.0,819,2248,196,99,26_28.jpeg
Fasciolopsis buski,1.0,2175,1204,225,113,09_18.jpeg
Fasciolopsis buski,1.0,1187,826,279,160,17_06.jpeg
Fasciolopsis buski,1.0,2409,2626,135,197,00_27.jpeg
Fasciolopsis buski,1.0,489,2740,897,534,21_23.jpeg
Fasciolopsis buski,1.0,1364,1526,357,569,00_17.jpeg
Fasciolopsis buski,1.0,1667,2511,345,181,28_18.jpeg
Fasciolopsis buski,1.0,3340,841,180,179,20_23.jpeg
Fasciolopsis buski,1.0,2555,1566,267,142,09_22.jpeg
Fasciolopsis buski,1.0,925,2021,642,339,15_25.jpeg
Fasciolopsis buski,1.0,2594,1376,238,182,00_02.jpeg
Fasciolopsis buski,1.0,1144,1917,598,550,06_06.jpeg
Fasciolopsis buski,1.0,1071,978,196,259,22_29.jpeg
Fasciolopsis buski,1.0,3472,2264,500,699,05_06.jpeg
Fasciolopsis buski,1.0,1881,2535,263,187,02_15.jpeg
Fasciolopsis buski,1.0,2673,1737,297,537,31_07.jpeg
Fasciolopsis buski,1.0,1143,2645,254,150,08_00.jpeg
Fasciolopsis buski,1.0,2665,1004,383,241,14_08.jpeg
Fasciolopsis buski,1.0,1194,1138,289,537,01_28.jpeg
Fasciolopsis buski,1.0,1775,1338,318,170,29_13.jpeg
Fasciolopsis buski,1.0,1369,2068,401,317,06_07.jpeg
Fasciolopsis buski,1.0,1412,2845,788,864,11_27.jpeg
Fasciolopsis buski,1.0,1787,2572,258,147,14_17.jpeg
Fasciolopsis buski,1.0,2593,1113,231,318,14_25.jpeg
Fasciolopsis buski,1.0,1475,1197,215,195,19_15.jpeg
Fasciolopsis buski,1.0,1990,2533,209,205,04_11.jpeg
Fasciolopsis buski,1.0,1413,2930,232,173,00_21.jpeg
Fasciolopsis buski,1.0,2370,1962,226,407,23_18.jpeg
Fasciolopsis buski,1.0,2429,764,203,146,10_05.jpeg
Fasciolopsis buski,1.0,2676,1504,245,295,07_05.jpeg
Fasciolopsis buski,1.0,939,1226,439,235,19_02.jpeg
Fasciolopsis buski,1.0,997,2187,188,292,02_19.jpeg
Fasciolopsis buski,1.0,2620,2673,331,213,01_13.jpeg
Fasciolopsis buski,1.0,2979,2096,445,591,14_29.jpeg
Fasciolopsis buski,1.0,2865,2374,149,219,23_10.jpeg
Fasciolopsis buski,1.0,1444,2622,328,169,00_01.jpeg
Fasciolopsis buski,1.0,1653,2243,220,148,02_06.jpeg
Fasciolopsis buski,1.0,868,964,275,156,11_29.jpeg
Fasciolopsis buski,1.0,1903,2350,134,223,15_23.jpeg
Fasciolopsis buski,1.0,3210,2341,407,582,03_00.jpeg
Fasciolopsis buski,1.0,1716,1245,515,443,03_19.jpeg
Fasciolopsis buski,1.0,1951,3156,139,256,31_11.jpeg
Fasciolopsis buski,1.0,1524,1026,131,214,04_06.jpeg
