Parasite,Confidence,X,Y,W,H,Image
Capillaria philippinensis,1.0,649,1998,281,161,17_07.jpeg
Capillaria philippinensis,1.0,1423,3303,61,64,15_23.jpeg
Capillaria philippinensis,1.0,1693,3344,66,74,26_30.jpeg
Capillaria philippinensis,1.0,1813,1992,59,95,29_16.jpeg
Capillaria philippinensis,1.0,2960,2441,68,41,03_28.jpeg
Capillaria philippinensis,1.0,816,1211,190,132,17_22.jpeg
Capillaria philippinensis,1.0,2722,2994,66,66,25_07.jpeg
Capillaria philippinensis,1.0,2846,2033,151,195,22_08.jpeg
Capillaria philippinensis,1.0,2522,1520,56,39,04_06.jpeg
Capillaria philippinensis,1.0,2324,2063,270,151,29_05.jpeg
Capillaria philippinensis,1.0,1854,1082,62,82,15_02.jpeg
Capillaria philippinensis,1.0,1797,3223,107,194,05_20.jpeg
Capillaria philippinensis,1.0,855,1664,46,76,22_31.jpeg
Capillaria philippinensis,1.0,2897,2583,45,64,27_00.jpeg
Capillaria philippinensis,1.0,3024,1385,52,80,06_14.jpeg
Capillaria philippinensis,1.0,2929,2661,248,124,08_31.jpeg
Capillaria philippinensis,1.0,2016,1597,64,68,18_08.jpeg
Capillaria philippinensis,1.0,2015,1829,60,49,18_08.jpeg
Capillaria philippinensis,1.0,1807,1210,47,65,22_17.jpeg
Capillaria philippinensis,1.0,1673,2320,126,69,03_13.jpeg
Capillaria philippinensis,1.0,2822,2269,91,68,13_11.jpeg
Capillaria philippinensis,1.0,2182,2357,141,70,07_04.jpeg
Capillaria philippinensis,1.0,2851,1401,57,105,13_06.jpeg
Capillaria philippinensis,1.0,1567,1280,96,55,31_15.jpeg
Capillaria philippinensis,1.0,1155,2203,83,75,20_20.jpeg
Capillaria philippinensis,1.0,1680,2315,77,97,27_17.jpeg
Capillaria philippinensis,1.0,2800,1073,140,85,16_04.jpeg
Capillaria philippinensis,1.0,3242,1052,71,38,17_14.jpeg
Capillaria philippinensis,1.0,1604,1015,45,60,24_08.jpeg
Capillaria philippinensis,1.0,1766,2379,111,193,06_04.jpeg
Capillaria philippinensis,1.0,2501,1656,203,262,08_15.jpeg
Capillaria philippinensis,1.0,2930,1657,77,112,04_04.jpeg
Capillaria philippinensis,1.0,1960,2424,216,262,08_11.jpeg
Capillaria philippinensis,1.0,3283,2808,85,63,23_29.jpeg
Capillaria philippinensis,1.0,1123,2805,107,80,11_24.jpeg
Capillaria philippinensis,1.0,1839,3481,96,59,24_10.jpeg
Capillaria philippinensis,1.0,1643,3263,129,139,01_26.jpeg
Capillaria philippinensis,1.0,1698,2627,41,62,01_19.jpeg
Capillaria philippinensis,1.0,2260,916,183,210,15_22.jpeg
Capillaria philippinensis,1.0,929,2159,204,121,29_15.jpeg
Capillaria philippinensis,1.0,819,1507,133,198,26_14.jpeg
Capillaria philippinensis,1.0,2530,1112,53,35,27_15.jpeg
Capillaria philippinensis,1.0,3415,3229,64,40,13_19.jpeg
Capillaria philippinensis,1.0,2284,1672,163,130,28_08.jpeg
Capillaria philippinensis,1.0,2137,547,105,55,21_00.jpeg
Capillaria philippinensis,1.0,3002,2854,100,57,18_12.jpeg
Capillaria philippinensis,1.0,2417,2331,65,60,25_23.jpeg
Capillaria philippinensis,1.0,1857,2221,94,80,11_21.jpeg
Capillaria philippinensis,1.0,2487,2447,84,62,02_21.jpeg
Capillaria philippinensis,1.0,1841,2196,87,121,14_01.jpeg
Capillaria philippinensis,1.0,1040,2861,64,97,03_15.jpeg
