Parasite,Confidence,X,Y,W,H,Image
Opisthorchis viverrine,1.0,1234,972,40,68,10_30.jpeg
Opisthorchis viverrine,1.0,1701,1320,44,20,31_00.jpeg
Opisthorchis viverrine,1.0,2035,1319,90,69,30_29.jpeg
Opisthorchis viverrine,1.0,2164,1717,53,35,17_25.jpeg
Opisthorchis viverrine,1.0,1506,2418,33,55,16_01.jpeg
Opisthorchis viverrine,1.0,1803,1324,48,74,05_24.jpeg
Opisthorchis viverrine,1.0,2344,3112,76,129,23_17.jpeg
Opisthorchis viverrine,1.0,1912,3026,187,106,03_11.jpeg
Opisthorchis viverrine,1.0,1547,1657,43,30,07_20.jpeg
Opisthorchis viverrine,1.0,1691,847,72,38,03_02.jpeg
Opisthorchis viverrine,1.0,1257,2078,56,30,21_19.jpeg
Opisthorchis viverrine,1.0,1061,1891,33,53,30_01.jpeg
Opisthorchis viverrine,1.0,1105,2149,51,90,14_17.jpeg
Opisthorchis viverrine,1.0,2296,2165,36,59,29_10.jpeg
Opisthorchis viverrine,1.0,2899,799,39,57,22_21.jpeg
Opisthorchis viverrine,1.0,974,2103,40,66,08_15.jpeg
Opisthorchis viverrine,1.0,2714,2773,78,35,09_20.jpeg
Opisthorchis viverrine,1.0,3119,2429,54,50,24_07.jpeg
Opisthorchis viverrine,1.0,3132,943,47,61,09_13.jpeg
Opisthorchis viverrine,1.0,1440,1896,36,57,20_11.jpeg
Opisthorchis viverrine,1.0,1273,1209,49,36,06_16.jpeg
Opisthorchis viverrine,1.0,1628,2631,58,32,11_06.jpeg
Opisthorchis viverrine,1.0,2537,1674,34,20,19_24.jpeg
Opisthorchis viverrine,1.0,1924,2723,72,62,05_00.jpeg
Opisthorchis viverrine,1.0,2501,2649,44,50,05_11.jpeg
Opisthorchis viverrine,1.0,1928,2525,51,68,19_28.jpeg
Opisthorchis viverrine,1.0,2054,1690,58,57,01_17.jpeg
Opisthorchis viverrine,1.0,1353,3227,38,47,22_08.jpeg
Opisthorchis viverrine,1.0,2918,2417,47,38,14_21.jpeg
Opisthorchis viverrine,1.0,2046,2038,47,71,11_26.jpeg
Opisthorchis viverrine,1.0,770,2929,52,30,02_03.jpeg
Opisthorchis viverrine,1.0,2909,1241,56,80,14_01.jpeg
Opisthorchis viverrine,1.0,2377,1667,37,22,19_29.jpeg
Opisthorchis viverrine,1.0,1378,2023,54,38,24_04.jpeg
Opisthorchis viverrine,1.0,3211,2234,55,32,17_05.jpeg
Opisthorchis viverrine,1.0,2361,2153,52,66,10_22.jpeg
Opisthorchis viverrine,1.0,681,2092,112,132,29_16.jpeg
Opisthorchis viverrine,1.0,1643,2023,153,86,15_04.jpeg
Opisthorchis viverrine,1.0,1379,2759,181,100,08_08.jpeg
Opisthorchis viverrine,1.0,1714,2284,37,62,04_02.jpeg
Opisthorchis viverrine,1.0,2707,2088,40,32,05_07.jpeg
Opisthorchis viverrine,1.0,1649,2364,31,53,28_22.jpeg
Opisthorchis viverrine,1.0,1418,1896,80,46,18_13.jpeg
Opisthorchis viverrine,1.0,1527,2432,38,46,29_14.jpeg
Opisthorchis viverrine,1.0,2491,1242,160,103,14_25.jpeg
Opisthorchis viverrine,1.0,1483,644,39,21,13_05.jpeg
Opisthorchis viverrine,1.0,1367,958,75,131,24_22.jpeg
Opisthorchis viverrine,1.0,2972,2126,53,40,26_01.jpeg
Opisthorchis viverrine,1.0,2814,1636,75,49,04_09.jpeg
Opisthorchis viverrine,1.0,3256,1690,44,37,22_19.jpeg
