Parasite,Confidence,X,Y,W,H,Image
Hymenolepis nana,1.0,1817,665,63,67,00_03.jpeg
Hymenolepis nana,1.0,1753,807,246,179,06_15.jpeg
Hymenolepis nana,1.0,2055,1067,352,348,04_14.jpeg
Hymenolepis nana,1.0,2174,1263,88,81,08_01.jpeg
Hymenolepis nana,1.0,2407,2314,136,117,00_28.jpeg
Hymenolepis nana,1.0,908,2521,104,97,16_17.jpeg
Hymenolepis nana,1.0,1862,984,214,200,12_31.jpeg
Hymenolepis nana,1.0,662,3294,162,184,25_27.jpeg
Hymenolepis nana,1.0,754,643,84,85,12_08.jpeg
Hymenolepis nana,1.0,3081,1993,158,129,06_01.jpeg
Hymenolepis nana,1.0,3024,1402,92,89,20_23.jpeg
Hymenolepis nana,1.0,2722,1010,98,103,09_24.jpeg
Hymenolepis nana,1.0,2045,570,81,69,19_16.jpeg
Hymenolepis nana,1.0,1598,2990,90,92,06_04.jpeg
Hymenolepis nana,1.0,1417,1830,184,189,23_02.jpeg
Hymenolepis nana,1.0,3169,2969,223,190,19_14.jpeg
Hymenolepis nana,1.0,1341,2336,372,317,00_01.jpeg
Hymenolepis nana,1.0,2811,2098,125,164,14_30.jpeg
Hymenolepis nana,1.0,2855,1293,238,244,15_28.jpeg
Hymenolepis nana,1.0,587,1819,78,65,23_05.jpeg
Hymenolepis nana,1.0,1847,3168,100,92,14_06.jpeg
Hymenolepis nana,1.0,1699,1747,113,103,03_01.jpeg
Hymenolepis nana,1.0,2165,1701,119,103,24_01.jpeg
Hymenolepis nana,1.0,1840,2617,74,76,02_31.jpeg
Hymenolepis nana,1.0,1854,1734,68,68,04_13.jpeg
Hymenolepis nana,1.0,1169,949,90,76,17_28.jpeg
Hymenolepis nana,1.0,2667,2859,140,137,23_14.jpeg
Hymenolepis nana,1.0,799,2896,238,182,03_12.jpeg
Hymenolepis nana,1.0,2802,1228,142,130,11_08.jpeg
Hymenolepis nana,1.0,1208,2636,76,66,14_29.jpeg
Hymenolepis nana,1.0,1873,2764,217,182,22_28.jpeg
Hymenolepis nana,1.0,1596,818,245,226,22_02.jpeg
Hymenolepis nana,1.0,2992,1023,95,90,19_29.jpeg
Hymenolepis nana,1.0,2616,2124,89,99,08_09.jpeg
Hymenolepis nana,1.0,2939,1374,106,98,15_24.jpeg
Hymenolepis nana,1.0,2838,3312,228,197,23_07.jpeg
Hymenolepis nana,1.0,2492,2637,83,87,25_09.jpeg
Hymenolepis nana,1.0,1588,1654,112,118,16_05.jpeg
Hymenolepis nana,1.0,2515,2939,112,119,08_14.jpeg
Hymenolepis nana,1.0,1166,1791,100,111,05_14.jpeg
Hymenolepis nana,1.0,1810,1466,74,69,27_05.jpeg
Hymenolepis nana,1.0,2248,3337,82,69,22_25.jpeg
Hymenolepis nana,1.0,2983,470,116,113,29_26.jpeg
Hymenolepis nana,1.0,1246,2934,128,142,19_15.jpeg
Hymenolepis nana,1.0,2146,3080,254,204,04_15.jpeg
Hymenolepis nana,1.0,899,3063,71,79,07_16.jpeg
Hymenolepis nana,1.0,2603,1939,98,110,25_19.jpeg
Hymenolepis nana,1.0,2989,2387,110,114,13_25.jpeg
Hymenolepis nana,1.0,1748,3210,221,191,26_17.jpeg
Hymenolepis nana,1.0,1478,2839,145,143,05_27.jpeg
