Parasite,Confidence,X,Y,W,H,Image
Taenia spp,1.0,2468,1606,84,91,16_24.jpeg
Taenia spp,1.0,2344,3110,91,95,00_24.jpeg
Taenia spp,1.0,1891,2338,80,64,24_24.jpeg
Taenia spp,1.0,3404,2558,173,151,03_25.jpeg
Taenia spp,1.0,2005,1462,170,166,01_02.jpeg
Taenia spp,1.0,2258,1434,83,73,24_04.jpeg
Taenia spp,1.0,2306,2637,105,107,04_27.jpeg
Taenia spp,1.0,2987,1233,73,66,04_12.jpeg
Taenia spp,1.0,1607,3098,105,97,09_29.jpeg
Taenia spp,1.0,1567,3448,122,123,07_22.jpeg
Taenia spp,1.0,2295,1196,87,103,18_26.jpeg
Taenia spp,1.0,1839,2622,90,95,30_09.jpeg
Taenia spp,1.0,1241,2920,65,74,09_10.jpeg
Taenia spp,1.0,2936,2029,102,91,09_28.jpeg
Taenia spp,1.0,1637,1084,69,60,24_19.jpeg
Taenia spp,1.0,1934,3085,69,60,18_11.jpeg
Taenia spp,1.0,2434,1119,90,88,13_09.jpeg
Taenia spp,1.0,1910,2552,91,91,22_05.jpeg
Taenia spp,1.0,1215,2059,82,93,31_04.jpeg
Taenia spp,1.0,1580,1853,81,75,25_05.jpeg
Taenia spp,1.0,920,2332,226,234,14_20.jpeg
Taenia spp,1.0,1454,2776,90,98,00_11.jpeg
Taenia spp,1.0,2997,2881,69,71,12_30.jpeg
Taenia spp,1.0,2397,616,115,107,30_04.jpeg
Taenia spp,1.0,2318,2051,83,77,00_21.jpeg
Taenia spp,1.0,2691,1116,178,198,23_23.jpeg
Taenia spp,1.0,1904,2028,77,77,13_11.jpeg
Taenia spp,1.0,1654,3121,91,91,26_06.jpeg
Taenia spp,1.0,2326,2760,174,187,19_28.jpeg
Taenia spp,1.0,1652,968,88,89,20_20.jpeg
Taenia spp,1.0,3090,1307,76,64,17_00.jpeg
Taenia spp,1.0,1610,2117,60,59,03_20.jpeg
Taenia spp,1.0,1614,2579,93,98,22_12.jpeg
Taenia spp,1.0,2941,1156,51,47,00_02.jpeg
Taenia spp,1.0,3285,3152,49,47,18_23.jpeg
Taenia spp,1.0,2966,2180,61,68,24_16.jpeg
Taenia spp,1.0,1070,2814,102,90,11_16.jpeg
Taenia spp,1.0,828,2021,73,63,00_28.jpeg
Taenia spp,1.0,777,1587,66,69,22_04.jpeg
Taenia spp,1.0,1344,1813,196,174,09_22.jpeg
Taenia spp,1.0,1785,3157,54,61,05_13.jpeg
Taenia spp,1.0,606,715,155,156,21_05.jpeg
Taenia spp,1.0,1513,2531,58,57,30_23.jpeg
Taenia spp,1.0,2906,2420,75,77,26_27.jpeg
Taenia spp,1.0,2572,1722,61,55,28_01.jpeg
Taenia spp,1.0,1647,1726,124,118,07_09.jpeg
Taenia spp,1.0,2861,2584,191,206,08_02.jpeg
Taenia spp,1.0,1250,3350,106,111,01_11.jpeg
Taenia spp,1.0,2170,2029,119,124,03_06.jpeg
Taenia spp,1.0,2295,2608,249,251,00_07.jpeg
