Parasite,Confidence,X,Y,W,H,Image
Hookworm,1.0,1471,1838,119,81,14_9.jpeg
Hookworm,1.0,1339,2178,115,160,16_13.jpeg
Hookworm,1.0,2809,2545,204,202,8_17.jpeg
Hookworm,1.0,1157,1486,186,295,29_17.jpeg
Hookworm,1.0,1447,3014,103,102,0_30.jpeg
Hookworm,1.0,1592,2595,87,142,31_26.jpeg
Hookworm,1.0,1575,1921,128,132,16_26.jpeg
Hookworm,1.0,3195,1723,112,121,15_9.jpeg
Hookworm,1.0,2550,920,107,119,12_12.jpeg
Hookworm,1.0,3018,2815,280,222,20_16.jpeg
Hookworm,1.0,2692,2564,74,90,27_23.jpeg
Hookworm,1.0,3176,792,59,92,22_10.jpeg
Hookworm,1.0,3276,3014,106,103,4_21.jpeg
Hookworm,1.0,3272,3377,113,85,4_21.jpeg
Hookworm,1.0,1134,889,172,121,0_6.jpeg
Hookworm,1.0,1001,1326,86,106,3_23.jpeg
Hookworm,1.0,814,2586,54,91,2_18.jpeg
Hookworm,1.0,2036,2712,82,146,16_20.jpeg
Hookworm,1.0,1225,1647,162,269,17_31.jpeg
Hookworm,1.0,2753,2785,170,261,8_14.jpeg
Hookworm,1.0,1747,2230,135,88,2_22.jpeg
Hookworm,1.0,2557,1661,124,196,5_26.jpeg
Hookworm,1.0,664,1015,192,265,15_0.jpeg
Hookworm,1.0,1742,1915,127,87,12_4.jpeg
Hookworm,1.0,2166,1319,147,105,13_28.jpeg
Hookworm,1.0,2732,1237,174,155,28_6.jpeg
Hookworm,1.0,1592,2763,70,102,10_29.jpeg
Hookworm,1.0,2760,1037,74,80,19_26.jpeg
Hookworm,1.0,598,1727,85,71,4_6.jpeg
Hookworm,1.0,2824,3524,101,71,13_24.jpeg
Hookworm,1.0,3076,1534,101,74,21_31.jpeg
Hookworm,1.0,1781,1417,189,139,13_7.jpeg
Hookworm,1.0,1726,2753,140,155,30_18.jpeg
Hookworm,1.0,2728,1361,157,95,7_17.jpeg
Hookworm,1.0,764,1703,131,80,6_17.jpeg
Hookworm,1.0,2368,1199,95,118,25_13.jpeg
Hookworm,1.0,1792,1972,328,266,14_11.jpeg
Hookworm,1.0,2652,2620,292,477,6_31.jpeg
Hookworm,1.0,976,3362,168,113,25_30.jpeg
Hookworm,1.0,2522,2654,105,117,19_27.jpeg
Hookworm,1.0,2575,2976,113,148,12_28.jpeg
Hookworm,1.0,2112,2923,357,332,13_27.jpeg
Hookworm,1.0,1244,3061,94,159,24_10.jpeg
Hookworm,1.0,2820,3151,389,281,27_20.jpeg
Hookworm,1.0,1530,1258,185,164,5_19.jpeg
Hookworm,1.0,3110,2381,185,126,3_22.jpeg
Hookworm,1.0,2885,1999,169,262,27_26.jpeg
Hookworm,1.0,2185,948,138,111,1_28.jpeg
Hookworm,1.0,2543,733,92,74,26_17.jpeg
Hookworm,1.0,1420,1702,140,107,8_9.jpeg
Hookworm,1.0,1959,970,110,132,5_16.jpeg
