Parasite,Confidence,X,Y,W,H,Image
Trichuris trichiura,1.0,1759,1958,141,79,19_29.jpeg
Trichuris trichiura,1.0,2991,1914,71,101,21_0.jpeg
Trichuris trichiura,1.0,1802,1911,101,69,17_0.jpeg
Trichuris trichiura,1.0,3365,3014,57,75,1_0.jpeg
Trichuris trichiura,1.0,2688,2057,68,58,18_23.jpeg
Trichuris trichiura,1.0,2879,870,237,196,22_15.jpeg
Trichuris trichiura,1.0,2857,1264,136,69,28_15.jpeg
Trichuris trichiura,1.0,2479,1540,47,90,6_3.jpeg
Trichuris trichiura,1.0,2745,2133,80,149,8_29.jpeg
Trichuris trichiura,1.0,2699,2151,106,102,15_13.jpeg
Trichuris trichiura,1.0,1969,1747,45,102,10_12.jpeg
Trichuris trichiura,1.0,2002,1299,143,101,11_12.jpeg
Trichuris trichiura,1.0,2612,2716,85,155,19_16.jpeg
Trichuris trichiura,1.0,1952,1758,331,150,13_25.jpeg
Trichuris trichiura,1.0,1641,1082,124,64,24_27.jpeg
Trichuris trichiura,1.0,722,1583,58,115,2_5.jpeg
Trichuris trichiura,1.0,591,1085,252,170,2_11.jpeg
Trichuris trichiura,1.0,2253,2133,238,136,2_12.jpeg
Trichuris trichiura,1.0,2857,2184,121,68,13_1.jpeg
Trichuris trichiura,1.0,2715,2763,177,179,10_30.jpeg
Trichuris trichiura,1.0,3185,1858,172,303,10_6.jpeg
Trichuris trichiura,1.0,1252,1173,91,58,10_1.jpeg
Trichuris trichiura,1.0,2273,2337,146,80,21_16.jpeg
Trichuris trichiura,1.0,2037,2444,73,39,30_2.jpeg
Trichuris trichiura,1.0,3566,2288,308,199,18_17.jpeg
Trichuris trichiura,1.0,2203,2707,56,109,24_0.jpeg
Trichuris trichiura,1.0,3461,3476,38,77,29_20.jpeg
Trichuris trichiura,1.0,2019,956,245,206,7_0.jpeg
Trichuris trichiura,1.0,2314,1532,101,50,18_21.jpeg
Trichuris trichiura,1.0,1757,1506,232,175,12_23.jpeg
Trichuris trichiura,1.0,1320,2597,76,115,16_7.jpeg
Trichuris trichiura,1.0,3514,3289,94,180,2_27.jpeg
Trichuris trichiura,1.0,2907,1403,201,148,2_3.jpeg
Trichuris trichiura,1.0,1101,1882,52,111,9_16.jpeg
Trichuris trichiura,1.0,2446,1744,163,90,30_11.jpeg
Trichuris trichiura,1.0,1747,1692,144,73,4_23.jpeg
Trichuris trichiura,1.0,2653,1751,195,274,11_19.jpeg
Trichuris trichiura,1.0,1525,916,276,196,30_4.jpeg
Trichuris trichiura,1.0,2736,3006,128,74,20_4.jpeg
Trichuris trichiura,1.0,1525,2179,155,79,29_1.jpeg
Trichuris trichiura,1.0,885,928,77,89,26_17.jpeg
Trichuris trichiura,1.0,3299,960,94,115,7_11.jpeg
Trichuris trichiura,1.0,1925,1649,80,124,5_7.jpeg
Trichuris trichiura,1.0,2738,1679,78,80,20_5.jpeg
Trichuris trichiura,1.0,2681,3083,68,72,11_13.jpeg
Trichuris trichiura,1.0,2978,1758,97,161,18_16.jpeg
Trichuris trichiura,1.0,1553,3548,127,81,29_8.jpeg
Trichuris trichiura,1.0,1167,2812,106,75,1_13.jpeg
Trichuris trichiura,1.0,2789,2814,163,249,26_4.jpeg
Trichuris trichiura,1.0,979,2724,128,75,22_0.jpeg
