Parasite,Confidence,X,Y,W,H,Image
Hymenolepis nana,1.0,2363,2548,70,73,24_31.jpeg
Hymenolepis nana,1.0,2131,1644,319,233,30_22.jpeg
Hymenolepis nana,1.0,1055,2834,382,378,0_21.jpeg
Hymenolepis nana,1.0,1352,707,76,69,5_17.jpeg
Hymenolepis nana,1.0,2060,3062,116,100,12_5.jpeg
Hymenolepis nana,1.0,2814,2906,96,89,13_23.jpeg
Hymenolepis nana,1.0,2213,2197,202,189,25_1.jpeg
Hymenolepis nana,1.0,1858,2089,160,181,21_3.jpeg
Hymenolepis nana,1.0,593,3191,78,80,2_21.jpeg
Hymenolepis nana,1.0,1920,1649,233,191,20_27.jpeg
Hymenolepis nana,1.0,813,2895,103,99,16_1.jpeg
Hymenolepis nana,1.0,2036,1910,104,109,2_24.jpeg
Hymenolepis nana,1.0,3272,2905,109,92,6_29.jpeg
Hymenolepis nana,1.0,2576,2402,101,103,12_14.jpeg
Hymenolepis nana,1.0,717,868,161,166,15_29.jpeg
Hymenolepis nana,1.0,1459,2308,267,228,19_23.jpeg
Hymenolepis nana,1.0,1659,1367,245,209,24_26.jpeg
Hymenolepis nana,1.0,2755,3500,137,180,7_21.jpeg
Hymenolepis nana,1.0,591,1412,153,156,5_26.jpeg
Hymenolepis nana,1.0,2491,2483,105,88,2_8.jpeg
Hymenolepis nana,1.0,2983,1421,67,62,4_0.jpeg
Hymenolepis nana,1.0,1469,2119,110,100,24_6.jpeg
Hymenolepis nana,1.0,2435,1990,77,67,18_17.jpeg
Hymenolepis nana,1.0,1079,1639,89,91,26_11.jpeg
Hymenolepis nana,1.0,2920,3115,85,85,12_26.jpeg
Hymenolepis nana,1.0,808,2151,81,69,25_22.jpeg
Hymenolepis nana,1.0,2581,867,157,154,23_5.jpeg
Hymenolepis nana,1.0,828,2718,227,174,1_14.jpeg
Hymenolepis nana,1.0,952,1417,104,94,11_17.jpeg
Hymenolepis nana,1.0,2564,2608,97,83,17_27.jpeg
Hymenolepis nana,1.0,2584,2912,156,131,16_27.jpeg
Hymenolepis nana,1.0,3035,1624,281,259,18_8.jpeg
Hymenolepis nana,1.0,3435,1061,75,71,31_31.jpeg
Hymenolepis nana,1.0,2054,2865,125,139,23_9.jpeg
Hymenolepis nana,1.0,2753,3118,102,94,10_4.jpeg
Hymenolepis nana,1.0,2524,1000,232,200,22_21.jpeg
Hymenolepis nana,1.0,1692,2937,92,96,0_10.jpeg
Hymenolepis nana,1.0,3144,2198,121,129,6_6.jpeg
Hymenolepis nana,1.0,2499,2203,117,124,27_18.jpeg
Hymenolepis nana,1.0,1306,977,68,76,2_18.jpeg
Hymenolepis nana,1.0,2677,1556,139,128,22_19.jpeg
Hymenolepis nana,1.0,2106,1856,119,101,4_20.jpeg
Hymenolepis nana,1.0,950,1292,105,102,12_21.jpeg
Hymenolepis nana,1.0,2965,1868,114,125,28_22.jpeg
Hymenolepis nana,1.0,2764,2048,195,156,19_13.jpeg
Hymenolepis nana,1.0,3239,1459,89,99,27_14.jpeg
Hymenolepis nana,1.0,809,2946,105,118,17_7.jpeg
Hymenolepis nana,1.0,3160,1985,85,87,23_8.jpeg
Hymenolepis nana,1.0,1112,1138,242,210,11_8.jpeg
Hymenolepis nana,1.0,1788,2560,133,131,29_3.jpeg
