Parasite,Confidence,X,Y,W,H,Image
Ascaris lumbricoides,1.0,2853,2009,161,194,2_31.jpeg
Ascaris lumbricoides,1.0,2997,1540,142,134,8_18.jpeg
Ascaris lumbricoides,1.0,1476,1873,90,94,26_28.jpeg
Ascaris lumbricoides,1.0,2196,1008,151,139,26_17.jpeg
Ascaris lumbricoides,1.0,2411,2196,444,361,4_24.jpeg
Ascaris lumbricoides,1.0,1426,1627,219,271,0_28.jpeg
Ascaris lumbricoides,1.0,2785,1176,156,150,5_23.jpeg
Ascaris lumbricoides,1.0,1217,2582,95,96,6_29.jpeg
Ascaris lumbricoides,1.0,1107,1473,77,91,18_20.jpeg
Ascaris lumbricoides,1.0,1109,666,112,152,29_0.jpeg
Ascaris lumbricoides,1.0,1367,537,115,121,29_0.jpeg
Ascaris lumbricoides,1.0,1080,1853,100,173,24_28.jpeg
Ascaris lumbricoides,1.0,837,1961,76,69,11_12.jpeg
Ascaris lumbricoides,1.0,3014,2413,284,282,12_29.jpeg
Ascaris lumbricoides,1.0,2796,1994,185,173,4_28.jpeg
Ascaris lumbricoides,1.0,3273,3136,231,199,6_2.jpeg
Ascaris lumbricoides,1.0,1452,1813,130,127,2_28.jpeg
Ascaris lumbricoides,1.0,2382,3185,92,79,12_27.jpeg
Ascaris lumbricoides,1.0,395,931,149,135,1_30.jpeg
Ascaris lumbricoides,1.0,918,1939,285,355,20_22.jpeg
Ascaris lumbricoides,1.0,2830,1721,140,121,30_0.jpeg
Ascaris lumbricoides,1.0,3053,1933,183,197,8_13.jpeg
Ascaris lumbricoides,1.0,1159,2319,282,288,12_31.jpeg
Ascaris lumbricoides,1.0,2001,1059,102,141,19_14.jpeg
Ascaris lumbricoides,1.0,1335,1295,95,92,29_24.jpeg
Ascaris lumbricoides,1.0,1370,2315,144,273,30_13.jpeg
Ascaris lumbricoides,1.0,2682,1180,220,230,5_30.jpeg
Ascaris lumbricoides,1.0,1489,2417,143,199,20_7.jpeg
Ascaris lumbricoides,1.0,3398,3048,138,122,24_21.jpeg
Ascaris lumbricoides,1.0,1646,1603,285,252,2_15.jpeg
Ascaris lumbricoides,1.0,1552,1855,103,104,7_14.jpeg
Ascaris lumbricoides,1.0,2203,2597,115,81,9_4.jpeg
Ascaris lumbricoides,1.0,870,2347,208,204,22_28.jpeg
Ascaris lumbricoides,1.0,2358,2458,146,127,17_29.jpeg
Ascaris lumbricoides,1.0,1530,1368,185,189,12_28.jpeg
Ascaris lumbricoides,1.0,2822,983,109,91,4_12.jpeg
Ascaris lumbricoides,1.0,1794,3102,236,272,6_31.jpeg
Ascaris lumbricoides,1.0,1055,1475,114,140,31_3.jpeg
Ascaris lumbricoides,1.0,1413,2054,271,237,8_14.jpeg
Ascaris lumbricoides,1.0,1982,2210,278,195,8_14.jpeg
Ascaris lumbricoides,1.0,3390,720,95,79,14_26.jpeg
Ascaris lumbricoides,1.0,828,1075,299,310,1_15.jpeg
Ascaris lumbricoides,1.0,3450,3147,103,76,13_17.jpeg
Ascaris lumbricoides,1.0,2005,1073,139,187,23_0.jpeg
Ascaris lumbricoides,1.0,2560,1368,215,242,28_30.jpeg
Ascaris lumbricoides,1.0,2475,2517,136,187,29_20.jpeg
Ascaris lumbricoides,1.0,1804,1005,115,172,31_15.jpeg
Ascaris lumbricoides,1.0,2855,2525,150,114,9_26.jpeg
Ascaris lumbricoides,1.0,2902,869,156,228,8_11.jpeg
Ascaris lumbricoides,1.0,2110,3088,185,159,26_14.jpeg
Ascaris lumbricoides,1.0,2070,3526,126,139,17_21.jpeg
Ascaris lumbricoides,1.0,1576,2866,143,116,22_26.jpeg
