Parasite,Confidence,X,Y,W,H,Image
Capillaria philippinensis,1.0,2583,1497,85,49,26_6.jpeg
Capillaria philippinensis,1.0,1977,2978,83,44,17_7.jpeg
Capillaria philippinensis,1.0,949,2617,50,79,26_8.jpeg
Capillaria philippinensis,1.0,3278,2414,110,58,31_2.jpeg
Capillaria philippinensis,1.0,2922,2595,67,122,15_6.jpeg
Capillaria philippinensis,1.0,2417,1165,38,66,24_0.jpeg
Capillaria philippinensis,1.0,2773,2046,69,108,8_1.jpeg
Capillaria philippinensis,1.0,3228,1101,54,30,12_26.jpeg
Capillaria philippinensis,1.0,1239,2996,83,61,19_11.jpeg
Capillaria philippinensis,1.0,1534,2198,84,39,2_26.jpeg
Capillaria philippinensis,1.0,2886,2902,57,105,3_2.jpeg
Capillaria philippinensis,1.0,1244,1624,83,121,2_1.jpeg
Capillaria philippinensis,1.0,1020,1839,226,229,13_31.jpeg
Capillaria philippinensis,1.0,2884,1965,44,90,9_3.jpeg
Capillaria philippinensis,1.0,3095,1313,61,104,7_4.jpeg
Capillaria philippinensis,1.0,2963,2901,94,68,13_18.jpeg
Capillaria philippinensis,1.0,2750,2094,36,63,12_3.jpeg
Capillaria philippinensis,1.0,2954,1544,73,113,25_1.jpeg
Capillaria philippinensis,1.0,1443,3220,50,80,18_16.jpeg
Capillaria philippinensis,1.0,2902,2316,84,50,1_8.jpeg
Capillaria philippinensis,1.0,1992,1335,231,125,23_1.jpeg
Capillaria philippinensis,1.0,2442,2974,51,100,16_17.jpeg
Capillaria philippinensis,1.0,2288,3037,61,94,1_0.jpeg
Capillaria philippinensis,1.0,1058,1696,135,203,16_12.jpeg
Capillaria philippinensis,1.0,3153,3032,111,82,10_25.jpeg
Capillaria philippinensis,1.0,2283,3126,252,143,9_31.jpeg
Capillaria philippinensis,1.0,2108,2398,46,67,2_11.jpeg
Capillaria philippinensis,1.0,2434,1437,73,102,22_26.jpeg
Capillaria philippinensis,1.0,1625,1656,118,67,7_17.jpeg
Capillaria philippinensis,1.0,1602,2838,78,39,28_26.jpeg
Capillaria philippinensis,1.0,1469,2672,92,51,1_12.jpeg
Capillaria philippinensis,1.0,1322,2925,97,59,14_3.jpeg
Capillaria philippinensis,1.0,2029,2701,98,108,1_5.jpeg
Capillaria philippinensis,1.0,1882,2049,96,65,14_20.jpeg
Capillaria philippinensis,1.0,1902,1230,31,61,26_15.jpeg
Capillaria philippinensis,1.0,2961,1224,80,140,21_3.jpeg
Capillaria philippinensis,1.0,1091,2398,70,123,26_5.jpeg
Capillaria philippinensis,1.0,661,2540,190,132,31_29.jpeg
Capillaria philippinensis,1.0,1167,1047,95,92,3_23.jpeg
Capillaria philippinensis,1.0,1608,1577,190,202,27_6.jpeg
Capillaria philippinensis,1.0,2073,1470,48,71,26_2.jpeg
Capillaria philippinensis,1.0,3172,3285,68,40,17_25.jpeg
Capillaria philippinensis,1.0,1214,1347,73,47,9_2.jpeg
Capillaria philippinensis,1.0,3170,1710,74,40,13_25.jpeg
Capillaria philippinensis,1.0,3046,1525,109,64,4_20.jpeg
Capillaria philippinensis,1.0,1836,1155,52,86,28_5.jpeg
Capillaria philippinensis,1.0,1389,2650,99,72,13_2.jpeg
Capillaria philippinensis,1.0,2304,2034,227,232,11_24.jpeg
Capillaria philippinensis,1.0,3132,2014,104,73,27_3.jpeg
Capillaria philippinensis,1.0,1869,2071,100,63,28_24.jpeg
