Parasite,Confidence,X,Y,W,H,Image
Paragonimus spp,1.0,2091,883,94,94,27_18.jpeg
Paragonimus spp,1.0,1713,3723,89,136,10_10.jpeg
Paragonimus spp,1.0,2539,2122,124,194,14_29.jpeg
Paragonimus spp,1.0,2960,2735,155,120,17_2.jpeg
Paragonimus spp,1.0,2237,1341,140,101,4_25.jpeg
Paragonimus spp,1.0,1325,1233,595,372,19_19.jpeg
Paragonimus spp,1.0,2512,2011,148,188,24_19.jpeg
Paragonimus spp,1.0,2954,1558,244,319,29_9.jpeg
Paragonimus spp,1.0,2384,3722,109,196,19_9.jpeg
Paragonimus spp,1.0,2811,1727,454,262,13_23.jpeg
Paragonimus spp,1.0,3173,2053,179,165,0_30.jpeg
Paragonimus spp,1.0,1058,2336,135,252,13_14.jpeg
Paragonimus spp,1.0,1932,1170,323,685,3_10.jpeg
Paragonimus spp,1.0,1774,3058,591,332,11_10.jpeg
Paragonimus spp,1.0,1977,972,136,120,10_17.jpeg
Paragonimus spp,1.0,1669,1446,265,353,21_22.jpeg
Paragonimus spp,1.0,2503,1709,281,169,10_14.jpeg
Paragonimus spp,1.0,2046,1209,140,93,11_30.jpeg
Paragonimus spp,1.0,1254,2359,111,177,30_27.jpeg
Paragonimus spp,1.0,3056,1015,135,87,13_6.jpeg
Paragonimus spp,1.0,764,1488,218,301,3_16.jpeg
Paragonimus spp,1.0,893,1234,171,314,30_3.jpeg
Paragonimus spp,1.0,2755,807,59,108,5_17.jpeg
Paragonimus spp,1.0,2964,2898,177,198,12_22.jpeg
Paragonimus spp,1.0,2607,2881,182,109,14_22.jpeg
Paragonimus spp,1.0,1746,3343,185,331,8_31.jpeg
Paragonimus spp,1.0,1353,1072,317,186,25_9.jpeg
Paragonimus spp,1.0,1920,1659,238,158,16_10.jpeg
Paragonimus spp,1.0,1587,1041,88,85,27_21.jpeg
Paragonimus spp,1.0,2180,1479,102,120,29_1.jpeg
Paragonimus spp,1.0,722,1856,107,124,1_8.jpeg
Paragonimus spp,1.0,1452,1295,126,197,16_14.jpeg
Paragonimus spp,1.0,832,2389,88,154,27_12.jpeg
Paragonimus spp,1.0,1951,2519,220,138,5_2.jpeg
Paragonimus spp,1.0,2939,3222,195,117,23_26.jpeg
Paragonimus spp,1.0,1624,3039,159,198,17_24.jpeg
Paragonimus spp,1.0,2735,2928,105,154,17_0.jpeg
Paragonimus spp,1.0,2751,1420,233,281,19_31.jpeg
Paragonimus spp,1.0,2924,2911,511,364,27_17.jpeg
Paragonimus spp,1.0,1005,2408,204,122,0_11.jpeg
Paragonimus spp,1.0,1315,931,95,161,18_17.jpeg
Paragonimus spp,1.0,2522,2247,108,62,4_17.jpeg
Paragonimus spp,1.0,2796,2019,118,124,24_31.jpeg
Paragonimus spp,1.0,1998,726,85,142,14_24.jpeg
Paragonimus spp,1.0,1995,2479,578,311,29_26.jpeg
Paragonimus spp,1.0,2853,1798,154,234,11_14.jpeg
Paragonimus spp,1.0,2769,1184,108,66,25_7.jpeg
Paragonimus spp,1.0,998,1135,246,281,18_28.jpeg
Paragonimus spp,1.0,2191,2967,154,119,15_31.jpeg
Paragonimus spp,1.0,2211,3232,154,87,15_31.jpeg
Paragonimus spp,1.0,3226,1265,328,222,18_9.jpeg
