Parasite,Confidence,X,Y,W,H,Image
Enterobius vermicularis,1.0,1568,2556,125,105,17_12.jpeg
Enterobius vermicularis,1.0,3021,1297,282,196,31_7.jpeg
Enterobius vermicularis,1.0,2820,1998,104,177,14_15.jpeg
Enterobius vermicularis,1.0,1907,874,114,56,10_30.jpeg
Enterobius vermicularis,1.0,2279,1570,180,319,11_16.jpeg
Enterobius vermicularis,1.0,1437,2339,326,243,26_31.jpeg
Enterobius vermicularis,1.0,1643,2278,127,59,14_24.jpeg
Enterobius vermicularis,1.0,1910,1276,147,107,26_29.jpeg
Enterobius vermicularis,1.0,2035,1307,187,251,9_22.jpeg
Enterobius vermicularis,1.0,2233,1364,103,100,0_17.jpeg
Enterobius vermicularis,1.0,1035,2041,121,256,30_6.jpeg
Enterobius vermicularis,1.0,1904,1166,101,63,10_18.jpeg
Enterobius vermicularis,1.0,2552,2008,100,54,19_25.jpeg
Enterobius vermicularis,1.0,1607,2488,72,142,25_23.jpeg
Enterobius vermicularis,1.0,921,830,241,248,4_10.jpeg
Enterobius vermicularis,1.0,3096,2113,125,83,7_12.jpeg
Enterobius vermicularis,1.0,1545,1616,74,151,17_14.jpeg
Enterobius vermicularis,1.0,2770,1780,92,56,14_3.jpeg
Enterobius vermicularis,1.0,2856,1372,91,81,11_0.jpeg
Enterobius vermicularis,1.0,1587,1940,149,84,4_0.jpeg
Enterobius vermicularis,1.0,1114,1512,65,103,29_21.jpeg
Enterobius vermicularis,1.0,986,2962,69,140,24_13.jpeg
Enterobius vermicularis,1.0,2199,1651,128,65,0_12.jpeg
Enterobius vermicularis,1.0,2901,1980,177,290,15_29.jpeg
Enterobius vermicularis,1.0,987,3009,94,143,31_16.jpeg
Enterobius vermicularis,1.0,3049,1548,59,112,28_6.jpeg
Enterobius vermicularis,1.0,1603,2355,82,144,7_8.jpeg
Enterobius vermicularis,1.0,2037,2338,130,98,24_30.jpeg
Enterobius vermicularis,1.0,1551,2441,108,189,4_6.jpeg
Enterobius vermicularis,1.0,1769,1794,325,165,18_23.jpeg
Enterobius vermicularis,1.0,2797,1804,168,76,10_23.jpeg
Enterobius vermicularis,1.0,2079,1852,64,68,20_30.jpeg
Enterobius vermicularis,1.0,2635,1648,364,216,24_21.jpeg
Enterobius vermicularis,1.0,1529,2370,80,43,3_10.jpeg
Enterobius vermicularis,1.0,1006,3277,214,110,23_1.jpeg
Enterobius vermicularis,1.0,2009,1540,114,89,16_30.jpeg
Enterobius vermicularis,1.0,981,2248,275,322,26_8.jpeg
Enterobius vermicularis,1.0,2305,1556,446,213,16_21.jpeg
Enterobius vermicularis,1.0,2822,1234,199,99,16_3.jpeg
Enterobius vermicularis,1.0,1547,2615,210,243,16_20.jpeg
Enterobius vermicularis,1.0,2234,1667,217,194,17_28.jpeg
Enterobius vermicularis,1.0,632,2630,80,81,20_5.jpeg
Enterobius vermicularis,1.0,2954,3147,142,89,0_27.jpeg
Enterobius vermicularis,1.0,1689,1602,141,68,10_16.jpeg
Enterobius vermicularis,1.0,1519,3086,209,360,3_13.jpeg
Enterobius vermicularis,1.0,1805,3025,100,52,23_21.jpeg
Enterobius vermicularis,1.0,1756,3233,162,94,5_14.jpeg
Enterobius vermicularis,1.0,2322,1819,71,109,5_23.jpeg
Enterobius vermicularis,1.0,3135,2059,68,138,21_30.jpeg
Enterobius vermicularis,1.0,2772,1469,157,181,1_26.jpeg
