Parasite,Confidence,X,Y,W,H,Image
Hymenolepis nana,1.0,3306,3250,64,55,14_1.jpeg
Hymenolepis nana,1.0,1751,1192,231,200,4_24.jpeg
Hymenolepis nana,1.0,754,2247,101,102,7_13.jpeg
Hymenolepis nana,1.0,2795,2902,135,118,30_5.jpeg
Hymenolepis nana,1.0,1076,1433,229,237,21_27.jpeg
Hymenolepis nana,1.0,1776,3012,155,133,30_9.jpeg
Hymenolepis nana,1.0,2204,3132,121,149,30_9.jpeg
Hymenolepis nana,1.0,1571,2960,142,120,29_26.jpeg
Hymenolepis nana,1.0,2296,1314,109,107,22_15.jpeg
Hymenolepis nana,1.0,2943,2294,72,60,30_30.jpeg
Hymenolepis nana,1.0,3137,2348,55,66,30_30.jpeg
Hymenolepis nana,1.0,2608,1961,174,170,25_24.jpeg
Hymenolepis nana,1.0,2375,2466,101,101,7_5.jpeg
Hymenolepis nana,1.0,3084,2335,99,98,14_9.jpeg
Hymenolepis nana,1.0,2784,3189,90,98,26_18.jpeg
Hymenolepis nana,1.0,1763,3038,96,109,3_20.jpeg
Hymenolepis nana,1.0,2287,2332,140,162,1_0.jpeg
Hymenolepis nana,1.0,1437,1561,67,63,11_0.jpeg
Hymenolepis nana,1.0,1667,3115,154,135,28_31.jpeg
Hymenolepis nana,1.0,656,1364,248,201,24_0.jpeg
Hymenolepis nana,1.0,1065,1971,200,207,24_0.jpeg
Hymenolepis nana,1.0,1684,1068,114,119,0_31.jpeg
Hymenolepis nana,1.0,2467,1941,371,359,31_24.jpeg
Hymenolepis nana,1.0,1759,994,88,78,5_10.jpeg
Hymenolepis nana,1.0,2195,1717,99,98,15_10.jpeg
Hymenolepis nana,1.0,977,3317,128,146,21_26.jpeg
Hymenolepis nana,1.0,2778,1524,102,91,19_10.jpeg
Hymenolepis nana,1.0,1262,1710,144,118,14_6.jpeg
Hymenolepis nana,1.0,3020,2359,171,163,30_24.jpeg
Hymenolepis nana,1.0,2630,1213,280,252,2_27.jpeg
Hymenolepis nana,1.0,674,2496,192,177,1_8.jpeg
Hymenolepis nana,1.0,1124,2938,115,95,26_3.jpeg
Hymenolepis nana,1.0,2163,2590,132,131,10_3.jpeg
Hymenolepis nana,1.0,912,1681,97,79,17_0.jpeg
Hymenolepis nana,1.0,2243,1400,94,82,4_4.jpeg
Hymenolepis nana,1.0,1829,2553,137,155,15_8.jpeg
Hymenolepis nana,1.0,790,3588,68,69,31_17.jpeg
Hymenolepis nana,1.0,1556,2217,71,81,15_1.jpeg
Hymenolepis nana,1.0,2103,1973,99,107,15_18.jpeg
Hymenolepis nana,1.0,1707,2768,377,277,8_4.jpeg
Hymenolepis nana,1.0,2916,2749,223,267,23_8.jpeg
Hymenolepis nana,1.0,1265,2514,75,85,19_11.jpeg
Hymenolepis nana,1.0,1947,2285,71,79,24_14.jpeg
Hymenolepis nana,1.0,1866,1435,157,137,14_13.jpeg
Hymenolepis nana,1.0,1946,2096,145,150,2_13.jpeg
Hymenolepis nana,1.0,2900,2385,306,300,19_0.jpeg
Hymenolepis nana,1.0,803,3301,136,167,27_25.jpeg
Hymenolepis nana,1.0,3292,2956,71,78,2_10.jpeg
Hymenolepis nana,1.0,3033,924,90,83,1_6.jpeg
Hymenolepis nana,1.0,743,1984,105,104,23_28.jpeg
Hymenolepis nana,1.0,1859,2703,158,150,8_20.jpeg
Hymenolepis nana,1.0,1075,2910,240,184,12_11.jpeg
Hymenolepis nana,1.0,1080,1813,85,100,23_15.jpeg
