Parasite,Confidence,X,Y,W,H,Image
Hymenolepis nana,1.0,2194,2798,80,101,28_22.jpeg
Hymenolepis nana,1.0,2752,2615,145,170,28_10.jpeg
Hymenolepis nana,1.0,2053,716,238,194,6_1.jpeg
Hymenolepis nana,1.0,1699,2429,223,195,31_1.jpeg
Hymenolepis nana,1.0,3084,1121,129,131,21_7.jpeg
Hymenolepis nana,1.0,3249,1023,65,54,31_20.jpeg
Hymenolepis nana,1.0,1861,2241,74,77,13_2.jpeg
Hymenolepis nana,1.0,1588,1031,71,82,23_26.jpeg
Hymenolepis nana,1.0,1759,2928,145,164,17_28.jpeg
Hymenolepis nana,1.0,2028,2242,137,146,24_31.jpeg
Hymenolepis nana,1.0,3005,2907,127,127,14_16.jpeg
Hymenolepis nana,1.0,1052,3276,65,71,0_0.jpeg
Hymenolepis nana,1.0,3314,2666,79,78,16_23.jpeg
Hymenolepis nana,1.0,3370,1649,95,102,23_30.jpeg
Hymenolepis nana,1.0,3005,1913,325,437,7_21.jpeg
Hymenolepis nana,1.0,3304,1061,87,96,3_21.jpeg
Hymenolepis nana,1.0,1137,2352,100,97,1_3.jpeg
Hymenolepis nana,1.0,3156,668,127,128,23_8.jpeg
Hymenolepis nana,1.0,3163,2136,208,201,26_12.jpeg
Hymenolepis nana,1.0,2081,2533,100,88,29_21.jpeg
Hymenolepis nana,1.0,1535,2162,192,170,4_5.jpeg
Hymenolepis nana,1.0,2026,1568,243,202,30_6.jpeg
Hymenolepis nana,1.0,1523,1055,143,130,5_27.jpeg
Hymenolepis nana,1.0,962,2557,87,93,21_24.jpeg
Hymenolepis nana,1.0,2592,724,105,102,23_10.jpeg
Hymenolepis nana,1.0,1698,2342,265,272,9_13.jpeg
Hymenolepis nana,1.0,977,3031,123,136,2_20.jpeg
Hymenolepis nana,1.0,1438,3016,220,227,11_14.jpeg
Hymenolepis nana,1.0,785,3217,85,87,27_23.jpeg
Hymenolepis nana,1.0,1734,1535,211,272,20_17.jpeg
Hymenolepis nana,1.0,1364,1846,99,118,25_29.jpeg
Hymenolepis nana,1.0,940,2682,262,237,15_21.jpeg
Hymenolepis nana,1.0,1952,2994,136,151,26_24.jpeg
Hymenolepis nana,1.0,2146,2020,128,127,28_4.jpeg
Hymenolepis nana,1.0,1521,857,148,150,5_8.jpeg
Hymenolepis nana,1.0,1083,1753,194,232,0_8.jpeg
Hymenolepis nana,1.0,979,3399,122,134,29_7.jpeg
Hymenolepis nana,1.0,2108,1406,251,278,16_28.jpeg
Hymenolepis nana,1.0,1125,2662,59,66,25_24.jpeg
Hymenolepis nana,1.0,1663,2512,117,120,26_27.jpeg
Hymenolepis nana,1.0,3192,2705,110,115,12_27.jpeg
Hymenolepis nana,1.0,2956,2956,74,57,11_4.jpeg
Hymenolepis nana,1.0,3158,2060,68,70,0_9.jpeg
Hymenolepis nana,1.0,2131,1704,85,100,2_7.jpeg
Hymenolepis nana,1.0,668,2443,63,51,21_16.jpeg
Hymenolepis nana,1.0,3466,2588,176,168,11_28.jpeg
Hymenolepis nana,1.0,1950,1820,73,74,7_16.jpeg
Hymenolepis nana,1.0,2085,2665,324,355,0_31.jpeg
Hymenolepis nana,1.0,2807,2138,133,115,17_12.jpeg
Hymenolepis nana,1.0,1218,2371,128,128,12_17.jpeg
