Parasite,Confidence,X,Y,W,H,Image
Trichuris trichiura,1.0,2349,2209,93,109,24_9.jpeg
Trichuris trichiura,1.0,2256,958,62,134,7_8.jpeg
Trichuris trichiura,1.0,1651,2750,89,80,27_0.jpeg
Trichuris trichiura,1.0,1599,1817,111,129,14_7.jpeg
Trichuris trichiura,1.0,2822,2377,166,155,22_4.jpeg
Trichuris trichiura,1.0,3086,2732,131,79,25_6.jpeg
Trichuris trichiura,1.0,3229,1179,83,71,29_23.jpeg
Trichuris trichiura,1.0,1488,757,79,90,15_31.jpeg
Trichuris trichiura,1.0,1475,2010,73,137,30_12.jpeg
Trichuris trichiura,1.0,2079,1414,118,56,8_1.jpeg
Trichuris trichiura,1.0,2634,2654,127,198,22_7.jpeg
Trichuris trichiura,1.0,3064,2050,102,77,31_2.jpeg
Trichuris trichiura,1.0,1473,1321,163,163,2_20.jpeg
Trichuris trichiura,1.0,3012,1886,168,97,16_13.jpeg
Trichuris trichiura,1.0,3253,784,111,89,11_8.jpeg
Trichuris trichiura,1.0,3030,1842,89,103,25_25.jpeg
Trichuris trichiura,1.0,1444,3031,315,177,15_20.jpeg
Trichuris trichiura,1.0,1453,2699,136,61,18_9.jpeg
Trichuris trichiura,1.0,1565,2386,127,64,17_25.jpeg
Trichuris trichiura,1.0,2964,2535,308,392,5_11.jpeg
Trichuris trichiura,1.0,2199,2757,104,46,24_25.jpeg
Trichuris trichiura,1.0,2601,1434,95,48,18_27.jpeg
Trichuris trichiura,1.0,824,2698,60,122,27_4.jpeg
Trichuris trichiura,1.0,1493,2098,40,78,4_22.jpeg
Trichuris trichiura,1.0,760,3290,35,75,15_12.jpeg
Trichuris trichiura,1.0,2902,1367,96,87,28_22.jpeg
Trichuris trichiura,1.0,1787,1578,91,46,11_1.jpeg
Trichuris trichiura,1.0,1049,3494,203,171,3_22.jpeg
Trichuris trichiura,1.0,3171,2568,49,93,30_31.jpeg
Trichuris trichiura,1.0,1538,2320,143,66,22_15.jpeg
Trichuris trichiura,1.0,2005,1519,86,194,24_7.jpeg
Trichuris trichiura,1.0,3063,2832,35,69,7_20.jpeg
Trichuris trichiura,1.0,987,942,134,103,30_2.jpeg
Trichuris trichiura,1.0,3040,2613,73,86,13_31.jpeg
Trichuris trichiura,1.0,1184,1797,167,353,3_11.jpeg
Trichuris trichiura,1.0,1231,1979,154,116,2_22.jpeg
Trichuris trichiura,1.0,1021,3142,217,243,17_27.jpeg
Trichuris trichiura,1.0,1934,1956,49,86,24_21.jpeg
Trichuris trichiura,1.0,1488,3498,57,93,3_6.jpeg
Trichuris trichiura,1.0,3432,399,50,107,18_21.jpeg
Trichuris trichiura,1.0,1258,3249,200,159,12_17.jpeg
Trichuris trichiura,1.0,1643,2277,90,103,12_13.jpeg
Trichuris trichiura,1.0,1262,781,174,92,23_4.jpeg
Trichuris trichiura,1.0,2372,2909,44,90,24_11.jpeg
Trichuris trichiura,1.0,2594,1567,71,106,18_16.jpeg
Trichuris trichiura,1.0,2468,993,247,139,8_9.jpeg
Trichuris trichiura,1.0,1172,1994,53,68,25_12.jpeg
Trichuris trichiura,1.0,1610,1720,175,93,17_21.jpeg
Trichuris trichiura,1.0,1484,1620,80,121,12_9.jpeg
Trichuris trichiura,1.0,2347,1473,106,109,12_11.jpeg
