Parasite,Confidence,X,Y,W,H,Image
Opisthorchis viverrine,1.0,2099,2585,32,61,8_5.jpeg
Opisthorchis viverrine,1.0,1143,2996,53,49,4_23.jpeg
Opisthorchis viverrine,1.0,1508,2120,51,30,19_29.jpeg
Opisthorchis viverrine,1.0,1336,909,30,56,7_17.jpeg
Opisthorchis viverrine,1.0,892,2916,40,23,6_4.jpeg
Opisthorchis viverrine,1.0,2711,2565,142,99,23_4.jpeg
Opisthorchis viverrine,1.0,864,3401,58,26,24_18.jpeg
Opisthorchis viverrine,1.0,2488,2410,58,43,24_13.jpeg
Opisthorchis viverrine,1.0,942,1402,32,49,31_3.jpeg
Opisthorchis viverrine,1.0,2402,2520,37,51,26_31.jpeg
Opisthorchis viverrine,1.0,3167,1628,72,54,30_18.jpeg
Opisthorchis viverrine,1.0,3036,2388,96,144,21_9.jpeg
Opisthorchis viverrine,1.0,1388,2280,49,75,10_18.jpeg
Opisthorchis viverrine,1.0,1998,909,27,49,8_19.jpeg
Opisthorchis viverrine,1.0,3387,2331,35,33,22_7.jpeg
Opisthorchis viverrine,1.0,1393,2148,58,36,6_31.jpeg
Opisthorchis viverrine,1.0,781,2653,72,38,17_10.jpeg
Opisthorchis viverrine,1.0,2629,1276,69,64,29_1.jpeg
Opisthorchis viverrine,1.0,1591,1167,46,39,24_6.jpeg
Opisthorchis viverrine,1.0,3023,2226,159,126,29_29.jpeg
Opisthorchis viverrine,1.0,2951,1283,28,33,10_14.jpeg
Opisthorchis viverrine,1.0,1333,3023,38,62,25_24.jpeg
Opisthorchis viverrine,1.0,707,1229,80,71,11_15.jpeg
Opisthorchis viverrine,1.0,2733,1494,97,174,23_2.jpeg
Opisthorchis viverrine,1.0,1742,2382,39,79,25_17.jpeg
Opisthorchis viverrine,1.0,1647,1977,42,45,4_27.jpeg
Opisthorchis viverrine,1.0,1835,2462,47,35,11_0.jpeg
Opisthorchis viverrine,1.0,2133,2637,39,38,29_13.jpeg
Opisthorchis viverrine,1.0,1365,1895,50,82,21_22.jpeg
Opisthorchis viverrine,1.0,1794,1081,52,23,21_21.jpeg
Opisthorchis viverrine,1.0,2475,3113,71,35,28_19.jpeg
Opisthorchis viverrine,1.0,2954,1230,54,90,3_11.jpeg
Opisthorchis viverrine,1.0,1543,1010,157,92,6_1.jpeg
Opisthorchis viverrine,1.0,2711,1107,33,40,22_31.jpeg
Opisthorchis viverrine,1.0,2155,2928,38,44,21_19.jpeg
Opisthorchis viverrine,1.0,1981,3547,21,40,11_12.jpeg
Opisthorchis viverrine,1.0,733,2192,84,121,23_25.jpeg
Opisthorchis viverrine,1.0,1680,1525,28,40,18_14.jpeg
Opisthorchis viverrine,1.0,2271,3407,31,36,16_25.jpeg
Opisthorchis viverrine,1.0,831,1231,25,46,4_31.jpeg
Opisthorchis viverrine,1.0,1877,1066,169,86,26_8.jpeg
Opisthorchis viverrine,1.0,3116,1252,81,141,7_1.jpeg
Opisthorchis viverrine,1.0,3004,1398,76,37,23_19.jpeg
Opisthorchis viverrine,1.0,3122,1373,40,57,2_16.jpeg
Opisthorchis viverrine,1.0,1159,3476,108,73,0_24.jpeg
Opisthorchis viverrine,1.0,2163,2224,27,46,20_28.jpeg
Opisthorchis viverrine,1.0,861,1425,56,47,30_15.jpeg
Opisthorchis viverrine,1.0,1317,1551,66,36,19_19.jpeg
Opisthorchis viverrine,1.0,3171,1225,42,60,17_6.jpeg
Opisthorchis viverrine,1.0,1011,3182,33,66,15_8.jpeg
